country,ISO_A3,spei,date
Georgia,GEO,0.40278095,2020-05-16
Germany,DEU,-1.9598703,2020-05-16
Ghana,GHA,-0.48889616,2020-05-16
Greece,GRC,0.2627931,2020-05-16
Greenland,GRL,-0.0537686,2020-05-16
Guatemala,GTM,0.48863608,2020-05-16
Guinea,GIN,-0.69391847,2020-05-16
Guinea-Bissau,GNB,-2.515228,2020-05-16
Guyana,GUY,0.96903706,2020-05-16
Haiti,HTI,-1.643606,2020-05-16
Honduras,HND,-0.025279684,2020-05-16
Hungary,HUN,-1.74609,2020-05-16
Iceland,ISL,0.24909548,2020-05-16
India,IND,0.49727285,2020-05-16
Indonesia,IDN,0.35792598,2020-05-16
Iran,IRN,0.5413478,2020-05-16
Iraq,IRQ,-0.40592203,2020-05-16
Ireland,IRL,-2.04523,2020-05-16
Israel,ISR,0.25312692,2020-05-16
Italy,ITA,-0.77594525,2020-05-16
Ivory Coast,CIV,-0.6712895,2020-05-16
Jamaica,JAM,-0.061304767,2020-05-16
Japan,JPN,-0.24838874,2020-05-16
Jordan,JOR,0.27684394,2020-05-16
Kazakhstan,KAZ,-1.6849124,2020-05-16
Kenya,KEN,-0.100075245,2020-05-16
Kosovo,XKX,-0.71281916,2020-05-16
Kuwait,KWT,-0.50486386,2020-05-16
Kyrgyzstan,KGZ,-0.3119566,2020-05-16
Laos,LAO,-1.3212428,2020-05-16
Latvia,LVA,-0.8604411,2020-05-16
Lebanon,LBN,0.9599261,2020-05-16
Lesotho,LSO,0.32363114,2020-05-16
Liberia,LBR,-0.26573294,2020-05-16
Libya,LBY,-0.4994692,2020-05-16
Lithuania,LTU,-1.1520404,2020-05-16
Luxembourg,LUX,-1.8118964,2020-05-16
Madagascar,MDG,-0.4787666,2020-05-16
Malawi,MWI,-0.6128177,2020-05-16
Malaysia,MYS,-0.18113963,2020-05-16
Mali,MLI,-0.9073214,2020-05-16
Mauritania,MRT,-1.3480896,2020-05-16
Mauritius,MUS,-1.0158811,2020-05-16
Mexico,MEX,-0.5866381,2020-05-16
Moldova,MDA,-1.1409855,2020-05-16
Mongolia,MNG,-1.8907437,2020-05-16
Montenegro,MNE,-1.5741409,2020-05-16
Morocco,MAR,-0.7991961,2020-05-16
Mozambique,MOZ,-1.3842578,2020-05-16
Myanmar,MMR,-0.7551983,2020-05-16
Namibia,NAM,0.09348435,2020-05-16
Nepal,NPL,0.9730758,2020-05-16
Netherlands,NLD,-2.3940449,2020-05-16
New Caledonia,NCL,-0.20968957,2020-05-16
New Zealand,NZL,-0.14829236,2020-05-16
Nicaragua,NIC,-0.20528777,2020-05-16
Niger,NER,-0.856173,2020-05-16
Nigeria,NGA,-0.43368718,2020-05-16
North Korea,PRK,-0.4540783,2020-05-16
North Macedonia,MKD,-0.14789884,2020-05-16
Norway,NOR,0.41104248,2020-05-16
Oman,OMN,0.5543266,2020-05-16
Pakistan,PAK,0.8239732,2020-05-16
Palestine,PSE,0.39796817,2020-05-16
Panama,PAN,-0.9728443,2020-05-16
Papua New Guinea,PNG,0.08637301,2020-05-16
Paraguay,PRY,-1.8091052,2020-05-16
Peru,PER,-0.135682,2020-05-16
Philippines,PHL,-0.053518698,2020-05-16
Poland,POL,-1.6573818,2020-05-16
Portugal,PRT,0.70201623,2020-05-16
Puerto Rico,PRI,-0.6146712,2020-05-16
Qatar,QAT,-0.14388877,2020-05-16
Republic of Serbia,SRB,-1.3399562,2020-05-16
Republic of the Congo,COG,-0.5429547,2020-05-16
Romania,ROU,-1.0763049,2020-05-16
Russia,RUS,-0.47239596,2020-05-16
Rwanda,RWA,0.74157035,2020-05-16
Saint Vincent and the Grenadines,VCT,-2.7763054,2020-05-16
Samoa,WSM,-0.42345977,2020-05-16
Saudi Arabia,SAU,-0.48271927,2020-05-16
Senegal,SEN,-2.1924946,2020-05-16
Siachen Glacier,SIA,0.42714733,2020-05-16
Sierra Leone,SLE,0.97650313,2020-05-16
Slovakia,SVK,-1.8694923,2020-05-16
Slovenia,SVN,-1.2345377,2020-05-16
Solomon Islands,SLB,0.0028644428,2020-05-16
Somalia,SOM,0.03126586,2020-05-16
Somaliland,SOL,0.35250723,2020-05-16
South Africa,ZAF,-0.7199683,2020-05-16
South Georgia and the Islands,SGS,-0.18064894,2020-05-16
South Korea,KOR,-1.1267586,2020-05-16
South Sudan,SSD,-0.27728212,2020-05-16
Spain,ESP,0.65380996,2020-05-16
Sri Lanka,LKA,-0.42278117,2020-05-16
Sudan,SDN,-0.41174087,2020-05-16
Suriname,SUR,-0.71600485,2020-05-16
Sweden,SWE,0.20202354,2020-05-16
Switzerland,CHE,-1.5261902,2020-05-16
Syria,SYR,0.5726092,2020-05-16
Taiwan,TWN,0.37627837,2020-05-16
Tajikistan,TJK,0.346126,2020-05-16
Thailand,THA,-1.0717807,2020-05-16
The Bahamas,BHS,0.23451088,2020-05-16
Togo,TGO,-0.3808499,2020-05-16
Trinidad and Tobago,TTO,-2.5356224,2020-05-16
Tunisia,TUN,-0.40650153,2020-05-16
Turkey,TUR,0.0020013102,2020-05-16
Turkmenistan,TKM,-0.039649844,2020-05-16
Uganda,UGA,0.033001676,2020-05-16
Ukraine,UKR,-0.8128139,2020-05-16
United Arab Emirates,ARE,0.28658837,2020-05-16
United Kingdom,GBR,-2.2837431,2020-05-16
United Republic of Tanzania,TZA,1.0573373,2020-05-16
United States Virgin Islands,VIR,-1.3647748,2020-05-16
United States of America,USA,0.24798205,2020-05-16
Uruguay,URY,-1.2898897,2020-05-16
Uzbekistan,UZB,-0.78041095,2020-05-16
Vanuatu,VUT,0.016645841,2020-05-16
Venezuela,VEN,-0.5835295,2020-05-16
Vietnam,VNM,-0.5836834,2020-05-16
Western Sahara,ESH,-1.2528671,2020-05-16
Yemen,YEM,0.14666143,2020-05-16
Zambia,ZMB,0.085214145,2020-05-16
Zimbabwe,ZWE,-0.42961302,2020-05-16
eSwatini,SWZ,-1.5783671,2020-05-16
Afghanistan,AFG,0.19619828,2020-06-16
Aland,ALA,-1.2128069,2020-06-16
Albania,ALB,0.3325533,2020-06-16
Algeria,DZA,-0.28399602,2020-06-16
Angola,AGO,0.09166043,2020-06-16
Argentina,ARG,-0.67643154,2020-06-16
Armenia,ARM,-0.433502,2020-06-16
Australia,AUS,-0.34893692,2020-06-16
Austria,AUT,-0.31039003,2020-06-16
Azerbaijan,AZE,-0.6327762,2020-06-16
Bangladesh,BGD,0.31769237,2020-06-16
Belarus,BLR,-0.039517988,2020-06-16
Belgium,BEL,-1.9037982,2020-06-16
Belize,BLZ,1.5016598,2020-06-16
Benin,BEN,-0.1927387,2020-06-16
Bhutan,BTN,0.64014155,2020-06-16
Bolivia,BOL,-0.27575293,2020-06-16
Bosnia and Herzegovina,BIH,-1.1541028,2020-06-16
Botswana,BWA,-0.04966946,2020-06-16
Brazil,BRA,0.032599673,2020-06-16
Brunei,BRN,0.9510286,2020-06-16
Bulgaria,BGR,0.48212683,2020-06-16
Burkina Faso,BFA,-0.73239625,2020-06-16
Burundi,BDI,0.56799376,2020-06-16
Cabo Verde,CPV,-1.4288454,2020-06-16
Cambodia,KHM,-0.80248094,2020-06-16
Cameroon,CMR,-0.5777322,2020-06-16
Canada,CAN,0.11436732,2020-06-16
Central African Republic,CAF,-0.9044361,2020-06-16
Chad,TCD,-0.7990756,2020-06-16
Chile,CHL,-0.15917283,2020-06-16
China,CHN,-0.3479961,2020-06-16
Colombia,COL,-0.5591625,2020-06-16
Comoros,COM,-1.093042,2020-06-16
Costa Rica,CRI,-0.1935246,2020-06-16
Croatia,HRV,-0.94177014,2020-06-16
Cuba,CUB,-0.24018295,2020-06-16
Cyprus,CYP,0.69668555,2020-06-16
Czechia,CZE,-0.8396294,2020-06-16
Democratic Republic of the Congo,COD,0.025715007,2020-06-16
Denmark,DNK,-1.5047934,2020-06-16
Djibouti,DJI,0.5875477,2020-06-16
Dominican Republic,DOM,-1.5328104,2020-06-16
East Timor,TLS,-0.27217957,2020-06-16
Ecuador,ECU,0.16438279,2020-06-16
Egypt,EGY,0.79980516,2020-06-16
El Salvador,SLV,-0.0033038855,2020-06-16
Equatorial Guinea,GNQ,0.014324446,2020-06-16
Eritrea,ERI,0.36503184,2020-06-16
Estonia,EST,-0.5682666,2020-06-16
Ethiopia,ETH,0.3545944,2020-06-16
Falkland Islands,FLK,-1.4210737,2020-06-16
Faroe Islands,FRO,-0.722793,2020-06-16
Fiji,FJI,0.44440728,2020-06-16
Finland,FIN,-1.032102,2020-06-16
France,FRA,-0.797946,2020-06-16
French Polynesia,PYF,-1.4896059,2020-06-16
French Southern and Antarctic Lands,ATF,1.2848611,2020-06-16
Gabon,GAB,-0.13518074,2020-06-16
Gambia,GMB,-0.8305416,2020-06-16
Georgia,GEO,-0.48975286,2020-06-16
Germany,DEU,-1.5583625,2020-06-16
Ghana,GHA,-0.3964066,2020-06-16
Greece,GRC,0.49492997,2020-06-16
Greenland,GRL,0.16019213,2020-06-16
Guatemala,GTM,1.053153,2020-06-16
Guinea,GIN,-0.50120527,2020-06-16
Guinea-Bissau,GNB,-0.8077137,2020-06-16
Guyana,GUY,1.477782,2020-06-16
Haiti,HTI,-2.0997844,2020-06-16
Honduras,HND,0.13246146,2020-06-16
Hungary,HUN,-0.9278627,2020-06-16
Iceland,ISL,0.18997921,2020-06-16
India,IND,0.40946892,2020-06-16
Indonesia,IDN,0.7677583,2020-06-16
Iran,IRN,0.030460063,2020-06-16
Iraq,IRQ,-0.88521546,2020-06-16
Ireland,IRL,-1.4068191,2020-06-16
Israel,ISR,0.36631134,2020-06-16
Italy,ITA,-0.10846236,2020-06-16
Ivory Coast,CIV,-0.4877281,2020-06-16
Jamaica,JAM,0.28634685,2020-06-16
Japan,JPN,-0.14600594,2020-06-16
Jordan,JOR,0.41260338,2020-06-16
Kazakhstan,KAZ,-1.3552017,2020-06-16
Kenya,KEN,-0.28472272,2020-06-16
Kosovo,XKX,-0.32050213,2020-06-16
Kuwait,KWT,-1.0081563,2020-06-16
Kyrgyzstan,KGZ,-0.096085936,2020-06-16
Laos,LAO,-1.9630504,2020-06-16
Latvia,LVA,-0.37885875,2020-06-16
Lebanon,LBN,0.56024855,2020-06-16
Lesotho,LSO,-0.7394784,2020-06-16
Liberia,LBR,-0.10918959,2020-06-16
Libya,LBY,-0.14187922,2020-06-16
Lithuania,LTU,-0.20502172,2020-06-16
Luxembourg,LUX,-1.7667799,2020-06-16
Madagascar,MDG,-0.33327138,2020-06-16
Malawi,MWI,-0.79253614,2020-06-16
Malaysia,MYS,1.0680151,2020-06-16
Mali,MLI,-0.5720409,2020-06-16
Mauritania,MRT,-0.7895332,2020-06-16
Mauritius,MUS,-1.8013393,2020-06-16
Mexico,MEX,-0.69460326,2020-06-16
Moldova,MDA,-0.29597545,2020-06-16
Mongolia,MNG,-1.3097643,2020-06-16
Montenegro,MNE,-0.9342734,2020-06-16
Morocco,MAR,-0.68716836,2020-06-16
Mozambique,MOZ,-0.92644614,2020-06-16
Myanmar,MMR,-0.5254093,2020-06-16
Namibia,NAM,0.13814063,2020-06-16
Nepal,NPL,0.56593066,2020-06-16
Netherlands,NLD,-2.0740905,2020-06-16
New Caledonia,NCL,-0.61520416,2020-06-16
New Zealand,NZL,-0.47973725,2020-06-16
Nicaragua,NIC,0.39860457,2020-06-16
Niger,NER,-0.87492687,2020-06-16
Nigeria,NGA,-0.61022127,2020-06-16
North Korea,PRK,-0.18505625,2020-06-16
North Macedonia,MKD,-0.0023098642,2020-06-16
Norway,NOR,-0.61543673,2020-06-16
Oman,OMN,-0.2820264,2020-06-16
Pakistan,PAK,-0.034614325,2020-06-16
Palestine,PSE,0.39479592,2020-06-16
Panama,PAN,-0.7980483,2020-06-16
Papua New Guinea,PNG,0.14295842,2020-06-16
Paraguay,PRY,-1.1076068,2020-06-16
Peru,PER,0.04668937,2020-06-16
Philippines,PHL,-0.07310627,2020-06-16
Poland,POL,-0.4988815,2020-06-16
Portugal,PRT,0.5207697,2020-06-16
Puerto Rico,PRI,-1.048469,2020-06-16
Qatar,QAT,-0.77876717,2020-06-16
Republic of Serbia,SRB,-0.8585147,2020-06-16
Republic of the Congo,COG,-0.4370447,2020-06-16
Romania,ROU,-0.15039468,2020-06-16
Russia,RUS,-0.7865049,2020-06-16
Rwanda,RWA,0.25083604,2020-06-16
Saint Vincent and the Grenadines,VCT,-2.40733,2020-06-16
Samoa,WSM,1.4283128,2020-06-16
Saudi Arabia,SAU,-0.60905564,2020-06-16
Senegal,SEN,-0.96421367,2020-06-16
Siachen Glacier,SIA,0.5565282,2020-06-16
Sierra Leone,SLE,0.8192257,2020-06-16
Slovakia,SVK,-0.76202047,2020-06-16
Slovenia,SVN,-0.31438345,2020-06-16
Solomon Islands,SLB,0.025314316,2020-06-16
Somalia,SOM,-0.096379705,2020-06-16
Somaliland,SOL,0.37942255,2020-06-16
South Africa,ZAF,-0.89662725,2020-06-16
South Georgia and the Islands,SGS,-0.3819602,2020-06-16
South Korea,KOR,0.009189196,2020-06-16
South Sudan,SSD,-0.20058456,2020-06-16
Spain,ESP,0.22675046,2020-06-16
Sri Lanka,LKA,0.14804186,2020-06-16
Sudan,SDN,0.2437282,2020-06-16
Suriname,SUR,-0.37417516,2020-06-16
Sweden,SWE,-0.9331789,2020-06-16
Switzerland,CHE,-1.2148733,2020-06-16
Syria,SYR,0.12783314,2020-06-16
Taiwan,TWN,0.18900482,2020-06-16
Tajikistan,TJK,0.15236,2020-06-16
Thailand,THA,-0.7366416,2020-06-16
The Bahamas,BHS,0.10261589,2020-06-16
Togo,TGO,-0.1652531,2020-06-16
Trinidad and Tobago,TTO,-1.963618,2020-06-16
Tunisia,TUN,-1.1025517,2020-06-16
Turkey,TUR,0.34732535,2020-06-16
Turkmenistan,TKM,0.10230671,2020-06-16
Uganda,UGA,-0.23741889,2020-06-16
Ukraine,UKR,-0.05038615,2020-06-16
United Arab Emirates,ARE,-0.7677277,2020-06-16
United Kingdom,GBR,-1.5989615,2020-06-16
United Republic of Tanzania,TZA,0.29612967,2020-06-16
United States Virgin Islands,VIR,-1.979125,2020-06-16
United States of America,USA,0.075971596,2020-06-16
Uruguay,URY,0.43594682,2020-06-16
Uzbekistan,UZB,-0.37197793,2020-06-16
Vanuatu,VUT,0.06401574,2020-06-16
Venezuela,VEN,-0.6811569,2020-06-16
Vietnam,VNM,-1.3141726,2020-06-16
Western Sahara,ESH,-1.1814775,2020-06-16
Yemen,YEM,0.054569133,2020-06-16
Zambia,ZMB,0.2404384,2020-06-16
Zimbabwe,ZWE,0.14875071,2020-06-16
eSwatini,SWZ,-0.58679396,2020-06-16
Afghanistan,AFG,-0.55865115,2020-07-16
Aland,ALA,0.08400316,2020-07-16
Albania,ALB,0.01849356,2020-07-16
Algeria,DZA,-0.6022221,2020-07-16
Angola,AGO,-0.048759677,2020-07-16
Argentina,ARG,-0.41221732,2020-07-16
Armenia,ARM,0.08037288,2020-07-16
Australia,AUS,-0.466841,2020-07-16
Austria,AUT,0.5767651,2020-07-16
Azerbaijan,AZE,-0.808021,2020-07-16
Bangladesh,BGD,0.26025307,2020-07-16
Belarus,BLR,0.52545804,2020-07-16
Belgium,BEL,-1.4836948,2020-07-16
Belize,BLZ,1.0426902,2020-07-16
Benin,BEN,0.36863986,2020-07-16
Bhutan,BTN,0.9744823,2020-07-16
Bolivia,BOL,-0.43553358,2020-07-16
Bosnia and Herzegovina,BIH,-0.4274378,2020-07-16
Botswana,BWA,-0.75591195,2020-07-16
Brazil,BRA,-0.17312975,2020-07-16
Brunei,BRN,2.0744734,2020-07-16
Bulgaria,BGR,0.5493088,2020-07-16
Burkina Faso,BFA,0.16325931,2020-07-16
Burundi,BDI,-0.19624619,2020-07-16
Cabo Verde,CPV,-0.12311596,2020-07-16
Cambodia,KHM,-0.8219802,2020-07-16
Cameroon,CMR,0.17851254,2020-07-16
Canada,CAN,0.016727695,2020-07-16
Central African Republic,CAF,-0.20753984,2020-07-16
Chad,TCD,-0.7799324,2020-07-16
Chile,CHL,0.15681711,2020-07-16
China,CHN,-0.0034250107,2020-07-16
Colombia,COL,0.32706004,2020-07-16
Comoros,COM,0.51007533,2020-07-16
Costa Rica,CRI,-1.0593992,2020-07-16
Croatia,HRV,-0.055338982,2020-07-16
Cuba,CUB,0.48616865,2020-07-16
Cyprus,CYP,0.6746161,2020-07-16
Czechia,CZE,-0.14944725,2020-07-16
Democratic Republic of the Congo,COD,0.13656612,2020-07-16
Denmark,DNK,-0.21773948,2020-07-16
Djibouti,DJI,0.2668548,2020-07-16
Dominican Republic,DOM,-1.3668054,2020-07-16
East Timor,TLS,0.38572243,2020-07-16
Ecuador,ECU,0.6093408,2020-07-16
Egypt,EGY,0.2757247,2020-07-16
El Salvador,SLV,-0.24326262,2020-07-16
Equatorial Guinea,GNQ,0.3980146,2020-07-16
Eritrea,ERI,0.32971475,2020-07-16
Estonia,EST,0.07919817,2020-07-16
Ethiopia,ETH,0.3139877,2020-07-16
Falkland Islands,FLK,0.67071605,2020-07-16
Faroe Islands,FRO,-0.44403744,2020-07-16
Fiji,FJI,0.5574948,2020-07-16
Finland,FIN,-0.11573142,2020-07-16
France,FRA,-1.1305729,2020-07-16
French Polynesia,PYF,-0.5435777,2020-07-16
French Southern and Antarctic Lands,ATF,1.1145558,2020-07-16
Gabon,GAB,0.61608344,2020-07-16
Gambia,GMB,-2.3570652,2020-07-16
Georgia,GEO,-0.14930299,2020-07-16
Germany,DEU,-1.0484818,2020-07-16
Ghana,GHA,-0.07307574,2020-07-16
Greece,GRC,0.30400494,2020-07-16
Greenland,GRL,0.38542297,2020-07-16
Guatemala,GTM,0.80680907,2020-07-16
Guinea,GIN,-0.87212026,2020-07-16
Guinea-Bissau,GNB,-2.3746476,2020-07-16
Guyana,GUY,0.9784094,2020-07-16
Haiti,HTI,-2.0073276,2020-07-16
Honduras,HND,-0.17428546,2020-07-16
Hungary,HUN,0.29940802,2020-07-16
Iceland,ISL,-0.13113745,2020-07-16
India,IND,-0.14661397,2020-07-16
Indonesia,IDN,0.70612,2020-07-16
Iran,IRN,-1.0462502,2020-07-16
Iraq,IRQ,-1.3435634,2020-07-16
Ireland,IRL,0.3581766,2020-07-16
Israel,ISR,0.23812193,2020-07-16
Italy,ITA,-0.07553664,2020-07-16
Ivory Coast,CIV,-0.14039078,2020-07-16
Jamaica,JAM,0.56539303,2020-07-16
Japan,JPN,1.0495005,2020-07-16
Jordan,JOR,0.21339539,2020-07-16
Kazakhstan,KAZ,-1.3468591,2020-07-16
Kenya,KEN,0.107233435,2020-07-16
Kosovo,XKX,-0.05104102,2020-07-16
Kuwait,KWT,-1.3887548,2020-07-16
Kyrgyzstan,KGZ,-0.34037697,2020-07-16
Laos,LAO,-2.4341872,2020-07-16
Latvia,LVA,0.24892722,2020-07-16
Lebanon,LBN,0.6116416,2020-07-16
Lesotho,LSO,-1.8907957,2020-07-16
Liberia,LBR,-0.04785954,2020-07-16
Libya,LBY,-0.30202323,2020-07-16
Lithuania,LTU,0.36453474,2020-07-16
Luxembourg,LUX,-1.4614518,2020-07-16
Madagascar,MDG,-0.62751883,2020-07-16
Malawi,MWI,0.5279942,2020-07-16
Malaysia,MYS,1.672766,2020-07-16
Mali,MLI,-0.199686,2020-07-16
Mauritania,MRT,-0.7318399,2020-07-16
Mauritius,MUS,-1.933283,2020-07-16
Mexico,MEX,-0.81314415,2020-07-16
Moldova,MDA,0.45861396,2020-07-16
Mongolia,MNG,-0.24538548,2020-07-16
Montenegro,MNE,-0.29900295,2020-07-16
Morocco,MAR,-1.1647955,2020-07-16
Mozambique,MOZ,-0.3954074,2020-07-16
Myanmar,MMR,-0.8073103,2020-07-16
Namibia,NAM,-0.16001093,2020-07-16
Nepal,NPL,0.20552468,2020-07-16
Netherlands,NLD,-1.1014795,2020-07-16
New Caledonia,NCL,-1.1889167,2020-07-16
New Zealand,NZL,-0.49593434,2020-07-16
Nicaragua,NIC,0.0028341399,2020-07-16
Niger,NER,-0.41035613,2020-07-16
Nigeria,NGA,0.10370838,2020-07-16
North Korea,PRK,-0.6274725,2020-07-16
North Macedonia,MKD,-0.038735714,2020-07-16
Norway,NOR,-0.08207213,2020-07-16
Oman,OMN,-0.39987347,2020-07-16
Pakistan,PAK,-0.49843454,2020-07-16
Palestine,PSE,0.17667864,2020-07-16
Panama,PAN,-0.81295365,2020-07-16
Papua New Guinea,PNG,0.0039065033,2020-07-16
Paraguay,PRY,-0.7262502,2020-07-16
Peru,PER,0.12757438,2020-07-16
Philippines,PHL,-0.30981347,2020-07-16
Poland,POL,0.09874683,2020-07-16
Portugal,PRT,-0.82318515,2020-07-16
Puerto Rico,PRI,-0.24180095,2020-07-16
Qatar,QAT,-1.4049557,2020-07-16
Republic of Serbia,SRB,0.11500714,2020-07-16
Republic of the Congo,COG,1.2892529,2020-07-16
Romania,ROU,0.725302,2020-07-16
Russia,RUS,-0.16021542,2020-07-16
Rwanda,RWA,-0.49064383,2020-07-16
Saint Vincent and the Grenadines,VCT,-1.4969214,2020-07-16
Samoa,WSM,1.6621886,2020-07-16
Saudi Arabia,SAU,-0.7709037,2020-07-16
Senegal,SEN,-2.0021234,2020-07-16
Siachen Glacier,SIA,0.118003994,2020-07-16
Sierra Leone,SLE,-1.0148951,2020-07-16
Slovakia,SVK,0.5153936,2020-07-16
Slovenia,SVN,0.616857,2020-07-16
Solomon Islands,SLB,0.051780004,2020-07-16
Somalia,SOM,-0.3713158,2020-07-16
Somaliland,SOL,0.23929411,2020-07-16
South Africa,ZAF,-1.4806757,2020-07-16
South Georgia and the Islands,SGS,-0.13261873,2020-07-16
South Korea,KOR,1.1922649,2020-07-16
South Sudan,SSD,-0.01487125,2020-07-16
Spain,ESP,-0.94829476,2020-07-16
Sri Lanka,LKA,0.9768742,2020-07-16
Sudan,SDN,0.011035758,2020-07-16
Suriname,SUR,-0.82450604,2020-07-16
Sweden,SWE,-0.16048934,2020-07-16
Switzerland,CHE,-1.046586,2020-07-16
Syria,SYR,-0.30459854,2020-07-16
Taiwan,TWN,-0.0126876645,2020-07-16
Tajikistan,TJK,-0.42816985,2020-07-16
Thailand,THA,-1.1025631,2020-07-16
The Bahamas,BHS,0.49085283,2020-07-16
Togo,TGO,0.26877525,2020-07-16
Trinidad and Tobago,TTO,-2.033976,2020-07-16
Tunisia,TUN,-1.5409647,2020-07-16
Turkey,TUR,0.49511066,2020-07-16
Turkmenistan,TKM,-0.89765674,2020-07-16
Uganda,UGA,0.7015595,2020-07-16
Ukraine,UKR,0.4817867,2020-07-16
United Arab Emirates,ARE,-1.1335679,2020-07-16
United Kingdom,GBR,-0.34592798,2020-07-16
United Republic of Tanzania,TZA,-0.29744127,2020-07-16
United States Virgin Islands,VIR,-0.7309726,2020-07-16
United States of America,USA,-0.1889127,2020-07-16
Uruguay,URY,0.12324547,2020-07-16
Uzbekistan,UZB,-0.806543,2020-07-16
Vanuatu,VUT,0.035776168,2020-07-16
Venezuela,VEN,-0.6507871,2020-07-16
Vietnam,VNM,-1.7705007,2020-07-16
Western Sahara,ESH,-1.3541644,2020-07-16
Yemen,YEM,0.123590805,2020-07-16
Zambia,ZMB,0.13639025,2020-07-16
Zimbabwe,ZWE,-0.1876725,2020-07-16
eSwatini,SWZ,-0.7895149,2020-07-16
Afghanistan,AFG,-0.5181165,2020-08-16
Aland,ALA,-0.56764674,2020-08-16
Albania,ALB,0.8737342,2020-08-16
Algeria,DZA,-0.7460833,2020-08-16
Angola,AGO,-0.3631721,2020-08-16
Argentina,ARG,-0.42047536,2020-08-16
Armenia,ARM,0.7573119,2020-08-16
Australia,AUS,-0.6934647,2020-08-16
Austria,AUT,1.1758891,2020-08-16
Azerbaijan,AZE,-0.16519466,2020-08-16
Bangladesh,BGD,-0.076403566,2020-08-16
Belarus,BLR,-0.42374387,2020-08-16
Belgium,BEL,-1.0797344,2020-08-16
Belize,BLZ,-0.41021168,2020-08-16
Benin,BEN,0.4789367,2020-08-16
Bhutan,BTN,-0.043210745,2020-08-16
Bolivia,BOL,-0.11027221,2020-08-16
Bosnia and Herzegovina,BIH,0.034197923,2020-08-16
Botswana,BWA,-0.44088924,2020-08-16
Brazil,BRA,-0.69763106,2020-08-16
Brunei,BRN,1.851404,2020-08-16
Bulgaria,BGR,-0.16848683,2020-08-16
Burkina Faso,BFA,1.1001621,2020-08-16
Burundi,BDI,-1.1209654,2020-08-16
Cabo Verde,CPV,-0.25685275,2020-08-16
Cambodia,KHM,-0.80084425,2020-08-16
Cameroon,CMR,0.306616,2020-08-16
Canada,CAN,0.037845846,2020-08-16
Central African Republic,CAF,-0.08620723,2020-08-16
Chad,TCD,0.019741956,2020-08-16
Chile,CHL,0.011547832,2020-08-16
China,CHN,0.11635214,2020-08-16
Colombia,COL,0.7504546,2020-08-16
Comoros,COM,-0.6917432,2020-08-16
Costa Rica,CRI,-0.7386493,2020-08-16
Croatia,HRV,0.6037219,2020-08-16
Cuba,CUB,0.34103087,2020-08-16
Cyprus,CYP,-0.14410862,2020-08-16
Czechia,CZE,-0.015780201,2020-08-16
Democratic Republic of the Congo,COD,-0.013916486,2020-08-16
Denmark,DNK,-0.4558583,2020-08-16
Djibouti,DJI,0.46460775,2020-08-16
Dominican Republic,DOM,-1.2660728,2020-08-16
East Timor,TLS,-0.061782926,2020-08-16
Ecuador,ECU,0.2517471,2020-08-16
Egypt,EGY,-0.35213718,2020-08-16
El Salvador,SLV,-0.2541448,2020-08-16
Equatorial Guinea,GNQ,0.3338422,2020-08-16
Eritrea,ERI,0.88038397,2020-08-16
Estonia,EST,-0.16395143,2020-08-16
Ethiopia,ETH,0.36396596,2020-08-16
Falkland Islands,FLK,1.4634758,2020-08-16
Faroe Islands,FRO,-0.49170047,2020-08-16
Fiji,FJI,-0.9016575,2020-08-16
Finland,FIN,-0.21415304,2020-08-16
France,FRA,-0.793821,2020-08-16
French Polynesia,PYF,-0.22335318,2020-08-16
French Southern and Antarctic Lands,ATF,0.6773062,2020-08-16
Gabon,GAB,1.0292224,2020-08-16
Gambia,GMB,-1.3432686,2020-08-16
Georgia,GEO,-0.36077115,2020-08-16
Germany,DEU,-0.87758857,2020-08-16
Ghana,GHA,0.19342713,2020-08-16
Greece,GRC,0.5384181,2020-08-16
Greenland,GRL,0.6049813,2020-08-16
Guatemala,GTM,0.21391173,2020-08-16
Guinea,GIN,-0.7860959,2020-08-16
Guinea-Bissau,GNB,-1.2602473,2020-08-16
Guyana,GUY,0.0061353873,2020-08-16
Haiti,HTI,-1.7649727,2020-08-16
Honduras,HND,-0.79761446,2020-08-16
Hungary,HUN,0.5230255,2020-08-16
Iceland,ISL,0.7138851,2020-08-16
India,IND,0.16009422,2020-08-16
Indonesia,IDN,0.4868809,2020-08-16
Iran,IRN,-0.9476208,2020-08-16
Iraq,IRQ,-1.2673284,2020-08-16
Ireland,IRL,1.6926371,2020-08-16
Israel,ISR,0.041185297,2020-08-16
Italy,ITA,0.3376795,2020-08-16
Ivory Coast,CIV,0.2378951,2020-08-16
Jamaica,JAM,0.29535952,2020-08-16
Japan,JPN,0.69035786,2020-08-16
Jordan,JOR,-0.027267188,2020-08-16
Kazakhstan,KAZ,-0.9456687,2020-08-16
Kenya,KEN,0.3725305,2020-08-16
Kosovo,XKX,0.53728694,2020-08-16
Kuwait,KWT,-1.4910375,2020-08-16
Kyrgyzstan,KGZ,0.7922153,2020-08-16
Laos,LAO,-1.6674179,2020-08-16
Latvia,LVA,-0.14379817,2020-08-16
Lebanon,LBN,-0.41910836,2020-08-16
Lesotho,LSO,-1.6441512,2020-08-16
Liberia,LBR,0.031129012,2020-08-16
Libya,LBY,-0.46805063,2020-08-16
Lithuania,LTU,-0.21876885,2020-08-16
Luxembourg,LUX,-1.2484998,2020-08-16
