country,iso3,spei,spei_date,year,month,spei_lag1,spei_lag2,spei_lag3
Canada,CAN,-0.48028824,2021-07-16,2021,7,-0.2851249,-0.14565496,-0.23428228
Cayman Islands,CYM,,2021-07-16,2021,7,,,
Central African Republic,CAF,0.102312244,2021-07-16,2021,7,-0.27314627,-0.111808054,-0.088898465
Chad,TCD,-0.5867316,2021-07-16,2021,7,-0.7591872,-1.1585717,-0.60840887
Chile,CHL,-0.8241476,2021-07-16,2021,7,-0.82727027,-0.8047842,-0.9054669
China,CHN,-0.11455083,2021-07-16,2021,7,0.04044025,-0.06436716,-0.31658155
Colombia,COL,0.11847888,2021-07-16,2021,7,0.35552296,0.4627663,0.6536344
Comoros,COM,-0.4007156,2021-07-16,2021,7,0.73708767,-0.5934852,0.60741615
Costa Rica,CRI,0.21188757,2021-07-16,2021,7,0.0757204,0.87753594,0.7441618
Croatia,HRV,-1.1549174,2021-07-16,2021,7,-1.101122,-0.23522308,-1.046122
Cuba,CUB,0.11773012,2021-07-16,2021,7,-0.57524395,-1.1116662,-1.270293
Cyprus,CYP,-1.3136066,2021-07-16,2021,7,-1.4373934,-1.2311455,-1.1570032
Czechia,CZE,0.0191041,2021-07-16,2021,7,-0.57503146,0.072958805,-0.736663
Democratic Republic of the Congo,COD,0.032960724,2021-07-16,2021,7,0.02021598,-0.03304759,-0.095417514
Denmark,DNK,-0.20184614,2021-07-16,2021,7,-0.46394497,0.555816,-0.8929306
Djibouti,DJI,0.47039565,2021-07-16,2021,7,-0.13046835,-0.73549634,-0.9630894
Dominican Republic,DOM,-0.19015205,2021-07-16,2021,7,-0.73953027,-0.6154893,-0.8176286
East Timor,TLS,-0.451542,2021-07-16,2021,7,-0.9565363,-1.7151874,-1.9829574
Ecuador,ECU,-0.20037308,2021-07-16,2021,7,-0.22207344,0.24205668,0.15158805
Egypt,EGY,-1.4649844,2021-07-16,2021,7,-1.1675448,-1.4413097,-1.1586525
El Salvador,SLV,-0.39702755,2021-07-16,2021,7,-0.31372783,-0.04374651,-0.32285407
Equatorial Guinea,GNQ,0.023868296,2021-07-16,2021,7,0.34012195,0.8837955,0.041187473
Eritrea,ERI,0.20617774,2021-07-16,2021,7,0.49194878,0.08506587,0.0796091
Estonia,EST,-1.1074399,2021-07-16,2021,7,-0.06386527,1.1790817,-0.32555503
Ethiopia,ETH,0.11848262,2021-07-16,2021,7,0.14500776,0.43708503,0.60555774
Falkland Islands,FLK,-0.82284105,2021-07-16,2021,7,-0.6747756,-1.0355662,-1.331414
Faroe Islands,FRO,-0.5030827,2021-07-16,2021,7,-0.41847005,-0.024793528,-0.21815912
Fiji,FJI,-0.06539366,2021-07-16,2021,7,-0.76337636,-0.6368366,-0.65822744
Finland,FIN,-1.0094627,2021-07-16,2021,7,-0.046643037,1.0972857,0.42189702
France,-99,1.2596388,2021-07-16,2021,7,0.37693062,-0.015659967,-0.33274397
French Polynesia,PYF,-1.0716594,2021-07-16,2021,7,-1.3115864,-2.3734403,-1.6231403
French Southern and Antarctic Lands,ATF,0.7444702,2021-07-16,2021,7,0.9208156,-0.47672743,0.5642199
Gabon,GAB,0.29685646,2021-07-16,2021,7,0.013355391,-0.1681304,-0.5669459
Gambia,GMB,-1.3050923,2021-07-16,2021,7,-0.50987065,-1.0450767,-0.9429444
Georgia,GEO,-1.4734625,2021-07-16,2021,7,-2.1067338,-1.1339034,-0.26858923
Germany,DEU,0.68903756,2021-07-16,2021,7,0.20533389,0.21125184,-0.73452485
Ghana,GHA,-0.14718442,2021-07-16,2021,7,-1.0542765,-1.048977,-1.1915363
Greece,GRC,-1.3302948,2021-07-16,2021,7,-1.1847748,-1.272392,-1.0363243
Greenland,GRL,-0.75207424,2021-07-16,2021,7,-0.3177231,0.31050515,0.7196416
Guatemala,GTM,-0.6294898,2021-07-16,2021,7,0.00877098,0.6900345,-0.40877104
Guinea,GIN,-0.5640348,2021-07-16,2021,7,-0.8316293,-0.52036476,-1.1660748
Guinea-Bissau,GNB,-1.32249,2021-07-16,2021,7,-1.1304916,-1.3540847,-1.0354501
Guyana,GUY,1.3723224,2021-07-16,2021,7,1.6564322,1.6990014,1.3485675
Haiti,HTI,-0.8280646,2021-07-16,2021,7,-1.0872638,-0.78971124,-0.72148037
Honduras,HND,-0.41321555,2021-07-16,2021,7,-0.21677843,-0.076927505,-0.28485858
Hungary,HUN,-1.3693477,2021-07-16,2021,7,-1.2626438,-0.13750806,-0.52026665
Iceland,ISL,-1.0648447,2021-07-16,2021,7,-0.5987531,-0.14526287,-0.39422783
India,IND,0.44808024,2021-07-16,2021,7,0.6058702,0.71101046,-0.35422087
Indonesia,IDN,0.28221813,2021-07-16,2021,7,0.092722975,0.095937364,-0.31792256
Iran,IRN,-1.6570591,2021-07-16,2021,7,-2.0316315,-1.8508992,-1.8849062
Iraq,IRQ,-2.539772,2021-07-16,2021,7,-2.4677968,-2.1318965,-1.8674968
Ireland,IRL,0.04701357,2021-07-16,2021,7,-0.5308267,0.011349365,-0.44876012
Israel,ISR,-1.3333268,2021-07-16,2021,7,-1.1584076,-1.4093912,-0.9660066
Italy,ITA,-0.6684768,2021-07-16,2021,7,-0.8172124,-0.47442538,-1.0894331
Ivory Coast,CIV,0.275799,2021-07-16,2021,7,-0.29873404,-0.44500586,-0.69730747
Jamaica,JAM,0.12841071,2021-07-16,2021,7,-0.6118998,-1.2956895,-0.69237113
Japan,JPN,-0.39377746,2021-07-16,2021,7,-0.1393861,0.9390918,0.2826109
Jordan,JOR,-1.2568088,2021-07-16,2021,7,-1.1580906,-1.3235619,-1.0258721
Kazakhstan,KAZ,-1.9630688,2021-07-16,2021,7,-1.9647845,-1.5976187,-0.35010403
Kenya,KEN,0.25648993,2021-07-16,2021,7,0.009321578,0.66372657,0.87363595
Kiribati,KIR,,2021-07-16,2021,7,,,
Kosovo,-99,-1.716484,2021-07-16,2021,7,1.2596388,0.37693062,-0.015659967
Kuwait,KWT,-2.2152348,2021-07-16,2021,7,-2.6024446,-2.5526543,-2.2912173
Kyrgyzstan,KGZ,-1.2797035,2021-07-16,2021,7,-1.683113,-0.83603346,-0.21239041
Laos,LAO,-0.9119761,2021-07-16,2021,7,-0.101080395,-0.29527894,1.6919206
Latvia,LVA,-0.8682371,2021-07-16,2021,7,0.015027232,0.99574596,-0.88926893
Lebanon,LBN,-1.4919062,2021-07-16,2021,7,-1.5306268,-1.4729296,-1.0531361
Lesotho,LSO,-1.7490764,2021-07-16,2021,7,-0.73132896,-0.3663459,0.023259426
Liberia,LBR,-0.046615634,2021-07-16,2021,7,-0.13931267,-0.28301394,-0.2806225
Libya,LBY,-1.6925362,2021-07-16,2021,7,-1.4651748,-1.1260221,-0.86752206
Lithuania,LTU,-0.44676957,2021-07-16,2021,7,0.06054904,0.8301493,-1.2342963
Luxembourg,LUX,1.7605397,2021-07-16,2021,7,0.70822906,0.031717334,-0.46203533
Madagascar,MDG,-0.28909686,2021-07-16,2021,7,-0.43712318,-0.31522733,-0.51643443
Malawi,MWI,0.34694526,2021-07-16,2021,7,-0.7658749,-0.3502988,-0.59861386
Malaysia,MYS,0.9267775,2021-07-16,2021,7,0.2657164,0.6687797,-0.35171345
Mali,MLI,-0.5974352,2021-07-16,2021,7,-0.85570294,-0.9287824,-1.429592
Mauritania,MRT,-0.6543554,2021-07-16,2021,7,-0.8320806,-0.97667944,-1.0934552
Mauritius,MUS,-0.101813026,2021-07-16,2021,7,1.4111387,0.763372,0.22380908
Mexico,MEX,0.73017555,2021-07-16,2021,7,0.3789071,-0.42578465,-0.79172033
Moldova,MDA,1.0213554,2021-07-16,2021,7,1.358662,0.8780396,0.35892537
Mongolia,MNG,-0.06796993,2021-07-16,2021,7,-0.0076624625,-0.44973972,-1.2695999
Montenegro,MNE,-1.421608,2021-07-16,2021,7,-1.1372393,-0.41087678,-0.6941492
Morocco,MAR,-0.8625444,2021-07-16,2021,7,-1.0259801,-0.9136807,-0.9928068
Mozambique,MOZ,0.17081057,2021-07-16,2021,7,-0.2695839,-0.28323448,0.34261116
Myanmar,MMR,-1.095081,2021-07-16,2021,7,-1.1569326,-1.5035462,0.15852645
Namibia,NAM,-0.10528061,2021-07-16,2021,7,-0.2210744,0.022211872,0.0044839997
Nepal,NPL,0.81438416,2021-07-16,2021,7,1.0308535,0.92895806,-0.120850876
Netherlands,NLD,1.3697193,2021-07-16,2021,7,0.97927207,0.45848405,-0.74846226
New Caledonia,NCL,-0.8816858,2021-07-16,2021,7,0.9680419,0.49360678,0.6225368
New Zealand,NZL,-0.053758375,2021-07-16,2021,7,-0.25136226,0.35783994,0.18432124
Nicaragua,NIC,-0.65689814,2021-07-16,2021,7,-0.50419563,0.04767251,-0.22668062
Niger,NER,-1.3081448,2021-07-16,2021,7,-2.0484872,-1.7166284,-0.8004732
Nigeria,NGA,-1.0122663,2021-07-16,2021,7,-1.2769377,-1.268883,-0.8195937
North Korea,PRK,-0.85083884,2021-07-16,2021,7,0.8878546,0.94027275,0.5659024
North Macedonia,MKD,-1.2536983,2021-07-16,2021,7,-0.9642733,-0.5954621,-0.23165436
Northern Cyprus,-99,-1.3957236,2021-07-16,2021,7,-1.716484,1.2596388,0.37693062
Norway,-99,-0.3769563,2021-07-16,2021,7,-1.3957236,-1.716484,1.2596388
Oman,OMN,-1.3980294,2021-07-16,2021,7,-1.6227939,-2.1325598,-2.1218762
Pakistan,PAK,-0.52431035,2021-07-16,2021,7,-0.3752215,-0.48343664,-1.22444
Palestine,PSE,-1.166874,2021-07-16,2021,7,-0.9204343,-1.2575144,-0.88344353
Panama,PAN,0.26981625,2021-07-16,2021,7,0.28491795,0.9587119,0.9807742
Papua New Guinea,PNG,0.13211939,2021-07-16,2021,7,0.09069715,0.26298642,0.32035163
Paraguay,PRY,-1.2668425,2021-07-16,2021,7,-0.9678612,-0.9089776,-0.9820457
Peru,PER,-0.33467087,2021-07-16,2021,7,0.06855317,0.21357217,0.105289444
Philippines,PHL,0.41295594,2021-07-16,2021,7,0.024564378,0.39406955,0.27733037
Poland,POL,-0.5297853,2021-07-16,2021,7,-0.4464156,0.35242048,-0.38055065
Portugal,PRT,-0.8276505,2021-07-16,2021,7,-0.1627451,-0.8792997,0.25059396
Puerto Rico,PRI,0.30126974,2021-07-16,2021,7,0.26743758,-0.44795516,-0.086768515
Qatar,QAT,-2.1228077,2021-07-16,2021,7,-2.3166583,-2.291623,-1.9542197
Republic of Serbia,SRB,-1.4169971,2021-07-16,2021,7,-1.0985136,0.031055251,-0.2418966
Republic of the Congo,COG,0.15640798,2021-07-16,2021,7,0.07332069,-0.19303212,-0.34181684
Romania,ROU,-0.10139505,2021-07-16,2021,7,0.21782988,0.6726447,0.35755292
Russia,RUS,-0.75399184,2021-07-16,2021,7,-0.7280132,-0.23226686,0.39513162
Rwanda,RWA,0.11624174,2021-07-16,2021,7,-0.31733766,0.34907106,-0.3287174
Saint Vincent and the Grenadines,VCT,-0.04599407,2021-07-16,2021,7,0.06853033,0.8378476,1.5252427
Samoa,WSM,-0.017674979,2021-07-16,2021,7,-0.33931795,-1.0030141,-0.26598153
Saudi Arabia,SAU,-1.5346454,2021-07-16,2021,7,-1.6424837,-1.8109535,-1.5683558
Senegal,SEN,-1.5749011,2021-07-16,2021,7,-0.86798334,-1.1618316,-1.0136068
Siachen Glacier,-99,0.28685433,2021-07-16,2021,7,-0.3769563,-1.3957236,-1.716484
Sierra Leone,SLE,-0.1798275,2021-07-16,2021,7,-0.26425865,-0.28067225,-0.52112633
Slovakia,SVK,-1.0709438,2021-07-16,2021,7,-1.0945534,-0.12942603,-0.3992014
Slovenia,SVN,-0.43548632,2021-07-16,2021,7,-0.6432663,0.2845219,-1.36852
Solomon Islands,SLB,0.051780004,2021-07-16,2021,7,0.034936644,0.006883861,-0.00087223406
Somalia,SOM,-0.2340476,2021-07-16,2021,7,0.23987505,0.23219946,0.47283104
Somaliland,-99,-0.08709201,2021-07-16,2021,7,0.28685433,-0.3769563,-1.3957236
South Africa,ZAF,-1.251297,2021-07-16,2021,7,-1.2497485,-1.0528301,-0.6916221
South Georgia and the Islands,SGS,-1.1856161,2021-07-16,2021,7,-2.2280598,-2.194632,-2.412191
South Korea,KOR,-0.5975623,2021-07-16,2021,7,-0.17305568,1.0124335,0.20724757
South Sudan,SSD,-0.11381742,2021-07-16,2021,7,-0.11417544,-0.08021007,-0.22433588
Spain,ESP,-0.78316516,2021-07-16,2021,7,-0.30237263,-1.0875205,-0.42332208
Sri Lanka,LKA,1.1091477,2021-07-16,2021,7,0.52661926,0.34719065,-0.61207443
Sudan,SDN,-0.5406762,2021-07-16,2021,7,-0.14300026,-0.6409295,-0.45099697
Suriname,SUR,1.5954113,2021-07-16,2021,7,1.4329758,1.2089667,0.72061366
Sweden,SWE,-0.36480695,2021-07-16,2021,7,-0.31445587,0.3688598,0.0015553047
Switzerland,CHE,1.8831549,2021-07-16,2021,7,0.55390066,0.010439708,-1.3581886
Syria,SYR,-2.1684494,2021-07-16,2021,7,-2.160439,-1.7654973,-1.4923416
Taiwan,TWN,-0.5859253,2021-07-16,2021,7,-0.5683817,-0.7382149,-0.7541603
Tajikistan,TJK,-1.2345128,2021-07-16,2021,7,-1.2943825,-0.32456478,-0.57164675
Thailand,THA,-0.9731502,2021-07-16,2021,7,-0.0003029759,0.21768422,1.5157382
The Bahamas,BHS,-0.995522,2021-07-16,2021,7,-1.0959053,-1.3803934,-1.2818228
Togo,TGO,-0.7469382,2021-07-16,2021,7,-1.6078445,-1.3273836,-1.1407094
Trinidad and Tobago,TTO,0.8891039,2021-07-16,2021,7,0.96248543,2.0454235,1.8865398
Tunisia,TUN,-1.6336925,2021-07-16,2021,7,-1.3086629,-0.9250408,-1.1341753
Turkey,TUR,-1.1650671,2021-07-16,2021,7,-1.4190108,-1.1722727,-0.77452576
Turkmenistan,TKM,-2.547127,2021-07-16,2021,7,-2.5819447,-1.7113528,-1.630419
Uganda,UGA,0.40795085,2021-07-16,2021,7,-0.24882832,0.43365803,0.009893288
Ukraine,UKR,0.33971602,2021-07-16,2021,7,0.80459994,0.68034005,0.6733006
United Arab Emirates,ARE,-1.8807263,2021-07-16,2021,7,-1.9989296,-2.063461,-1.9230484
United Kingdom,GBR,0.41078377,2021-07-16,2021,7,-0.30508548,-0.046047658,-0.95694095
United Republic of Tanzania,TZA,-0.046437006,2021-07-16,2021,7,-0.5559037,-0.37138343,0.07126802
United States Virgin Islands,VIR,0.14026481,2021-07-16,2021,7,-0.25932735,-1.1876584,-0.63647765
United States of America,USA,0.02078777,2021-07-16,2021,7,-0.4297204,-0.14907336,0.010004205
Uruguay,URY,-0.028499814,2021-07-16,2021,7,0.073102124,-0.27580562,0.13953525
Uzbekistan,UZB,-2.341903,2021-07-16,2021,7,-2.3858898,-1.5821242,-1.3318434
Vanuatu,VUT,0.014646653,2021-07-16,2021,7,0.08426567,0.056465372,0.048444297
Venezuela,VEN,-0.40904784,2021-07-16,2021,7,-0.16229148,0.2555532,0.45724183
Vietnam,VNM,-0.92067444,2021-07-16,2021,7,-0.20911454,-0.17003661,0.69119996
Western Sahara,ESH,-0.7295952,2021-07-16,2021,7,-1.0435734,-0.9607815,-1.026725
Yemen,YEM,-0.32388163,2021-07-16,2021,7,-0.01277382,-0.52699685,-0.58804125
Zambia,ZMB,-0.060733493,2021-07-16,2021,7,0.28253135,0.095656164,0.05657928
Zimbabwe,ZWE,0.022667954,2021-07-16,2021,7,-0.075721055,-0.41583067,-0.17595828
eSwatini,SWZ,-0.8174734,2021-07-16,2021,7,-0.48197746,-1.1535162,0.8364401
Afghanistan,AFG,-2.025038,2021-08-16,2021,8,-1.5875882,-1.6761936,-1.214041
Aland,ALA,-0.6403056,2021-08-16,2021,8,-0.77870286,-0.1936673,0.56836456
Albania,ALB,-1.2445828,2021-08-16,2021,8,-1.6577812,-1.3612174,-0.8523145
Algeria,DZA,-1.1456718,2021-08-16,2021,8,-0.7816189,-0.8935759,-0.1556753
Angola,AGO,-0.71275944,2021-08-16,2021,8,-0.24170434,0.06647789,0.10444163
Antarctica,ATA,,2021-08-16,2021,8,,,
Argentina,ARG,-1.4634784,2021-08-16,2021,8,-0.91038454,-0.25485313,-0.000781576
Armenia,ARM,-0.88961667,2021-08-16,2021,8,-1.9458165,-2.873511,-2.13043
Australia,AUS,-0.37647635,2021-08-16,2021,8,-0.23705676,-0.30639392,0.08594741
Austria,AUT,0.25359023,2021-08-16,2021,8,0.40481326,-0.65107286,0.048290975
Azerbaijan,AZE,-0.92996186,2021-08-16,2021,8,-1.3744465,-2.3206742,-1.2640028
Bangladesh,BGD,-0.010432034,2021-08-16,2021,8,-0.20736955,-0.5657984,-1.0378836
Belarus,BLR,-0.52713805,2021-08-16,2021,8,-0.7914047,-0.20617959,0.68431556
Belgium,BEL,1.1395034,2021-08-16,2021,8,1.5973079,0.7153035,-0.08531949
Belize,BLZ,-0.8026853,2021-08-16,2021,8,-0.70694596,-0.051404674,0.040670615
Benin,BEN,0.40790156,2021-08-16,2021,8,-0.88946307,-1.6768038,-1.7613637
Bhutan,BTN,-1.1715807,2021-08-16,2021,8,-1.0956126,-0.8749533,0.369554
Bolivia,BOL,-1.0061272,2021-08-16,2021,8,-1.0435581,-0.18555674,0.15787868
Bosnia and Herzegovina,BIH,-1.2204497,2021-08-16,2021,8,-1.3718066,-1.2258738,-0.34078005
Botswana,BWA,-0.8773823,2021-08-16,2021,8,-0.8626353,-0.6661526,-0.55505896
Brazil,BRA,-0.49866775,2021-08-16,2021,8,-0.66116345,-0.47425956,-0.35498872
Brunei,BRN,1.6385808,2021-08-16,2021,8,0.8459878,-0.49786875,-0.27457058
Bulgaria,BGR,0.02176157,2021-08-16,2021,8,0.32453427,1.1010451,0.55108166
Burkina Faso,BFA,0.7766391,2021-08-16,2021,8,0.36799678,-0.5449965,-0.9927867
Burundi,BDI,-1.2575743,2021-08-16,2021,8,0.36340198,-0.5039576,-0.2787297
Cabo Verde,CPV,-0.055629287,2021-08-16,2021,8,0.14248425,-0.8225929,-0.6927825
Cambodia,KHM,-0.27557763,2021-08-16,2021,8,-0.47940683,0.180712,0.4121787
Cameroon,CMR,-0.3009795,2021-08-16,2021,8,-0.6948158,-0.06998311,0.5141901
Canada,CAN,-0.5111426,2021-08-16,2021,8,-0.48028824,-0.2851249,-0.14565496
Cayman Islands,CYM,,2021-08-16,2021,8,,,
Central African Republic,CAF,0.4459634,2021-08-16,2021,8,0.102312244,-0.27314627,-0.111808054
Chad,TCD,0.20498367,2021-08-16,2021,8,-0.5867316,-0.7591872,-1.1585717
Chile,CHL,-0.7751215,2021-08-16,2021,8,-0.8241476,-0.82727027,-0.8047842
China,CHN,0.004143386,2021-08-16,2021,8,-0.11455083,0.04044025,-0.06436716
Colombia,COL,0.42940858,2021-08-16,2021,8,0.11847888,0.35552296,0.4627663
Comoros,COM,-0.3204239,2021-08-16,2021,8,-0.4007156,0.73708767,-0.5934852
Costa Rica,CRI,0.1396833,2021-08-16,2021,8,0.21188757,0.0757204,0.87753594
Croatia,HRV,-1.2513562,2021-08-16,2021,8,-1.1549174,-1.101122,-0.23522308
Cuba,CUB,0.70160735,2021-08-16,2021,8,0.11773012,-0.57524395,-1.1116662
Cyprus,CYP,-0.35155958,2021-08-16,2021,8,-1.3136066,-1.4373934,-1.2311455
Czechia,CZE,0.3850365,2021-08-16,2021,8,0.0191041,-0.57503146,0.072958805
Democratic Republic of the Congo,COD,0.025111472,2021-08-16,2021,8,0.032960724,0.02021598,-0.03304759
Denmark,DNK,-0.783287,2021-08-16,2021,8,-0.20184614,-0.46394497,0.555816
Djibouti,DJI,-0.13211295,2021-08-16,2021,8,0.47039565,-0.13046835,-0.73549634
Dominican Republic,DOM,0.35084766,2021-08-16,2021,8,-0.19015205,-0.73953027,-0.6154893
East Timor,TLS,-0.24959035,2021-08-16,2021,8,-0.451542,-0.9565363,-1.7151874
Ecuador,ECU,-0.13725783,2021-08-16,2021,8,-0.20037308,-0.22207344,0.24205668
Egypt,EGY,-1.43611,2021-08-16,2021,8,-1.4649844,-1.1675448,-1.4413097
El Salvador,SLV,-0.3419521,2021-08-16,2021,8,-0.39702755,-0.31372783,-0.04374651
Equatorial Guinea,GNQ,0.33936286,2021-08-16,2021,8,0.023868296,0.34012195,0.8837955
Eritrea,ERI,0.0705211,2021-08-16,2021,8,0.20617774,0.49194878,0.08506587
Estonia,EST,-0.78010625,2021-08-16,2021,8,-1.1074399,-0.06386527,1.1790817
Ethiopia,ETH,-0.28925833,2021-08-16,2021,8,0.11848262,0.14500776,0.43708503
Falkland Islands,FLK,-1.4767871,2021-08-16,2021,8,-0.82284105,-0.6747756,-1.0355662
Faroe Islands,FRO,-0.8092116,2021-08-16,2021,8,-0.5030827,-0.41847005,-0.024793528
Fiji,FJI,-1.4021449,2021-08-16,2021,8,-0.06539366,-0.76337636,-0.6368366
Finland,FIN,-0.62000525,2021-08-16,2021,8,-1.0094627,-0.046643037,1.0972857
France,-99,0.50730675,2021-08-16,2021,8,-0.08709201,0.28685433,-0.3769563
French Polynesia,PYF,-0.3218976,2021-08-16,2021,8,-1.0716594,-1.3115864,-2.3734403
French Southern and Antarctic Lands,ATF,0.957406,2021-08-16,2021,8,0.7444702,0.9208156,-0.47672743
Gabon,GAB,0.6543443,2021-08-16,2021,8,0.29685646,0.013355391,-0.1681304
Gambia,GMB,-0.40211305,2021-08-16,2021,8,-1.3050923,-0.50987065,-1.0450767
Georgia,GEO,-0.35863248,2021-08-16,2021,8,-1.4734625,-2.1067338,-1.1339034
Germany,DEU,0.6904696,2021-08-16,2021,8,0.68903756,0.20533389,0.21125184
Ghana,GHA,0.648012,2021-08-16,2021,8,-0.14718442,-1.0542765,-1.048977
Greece,GRC,-0.9985724,2021-08-16,2021,8,-1.3302948,-1.1847748,-1.272392
Greenland,GRL,-0.90594614,2021-08-16,2021,8,-0.75207424,-0.3177231,0.31050515
Guatemala,GTM,-0.8664684,2021-08-16,2021,8,-0.6294898,0.00877098,0.6900345
Guinea,GIN,-0.08657261,2021-08-16,2021,8,-0.5640348,-0.8316293,-0.52036476
Guinea-Bissau,GNB,-0.5843113,2021-08-16,2021,8,-1.32249,-1.1304916,-1.3540847
Guyana,GUY,1.1454945,2021-08-16,2021,8,1.3723224,1.6564322,1.6990014
Haiti,HTI,1.9356439,2021-08-16,2021,8,-0.8280646,-1.0872638,-0.78971124
Honduras,HND,-0.5582215,2021-08-16,2021,8,-0.41321555,-0.21677843,-0.076927505
Hungary,HUN,-1.2937142,2021-08-16,2021,8,-1.3693477,-1.2626438,-0.13750806
Iceland,ISL,-1.7584797,2021-08-16,2021,8,-1.0648447,-0.5987531,-0.14526287
India,IND,-0.099662244,2021-08-16,2021,8,0.44808024,0.6058702,0.71101046
Indonesia,IDN,0.59337246,2021-08-16,2021,8,0.28221813,0.092722975,0.095937364
Iran,IRN,-1.8671699,2021-08-16,2021,8,-1.6570591,-2.0316315,-1.8508992
Iraq,IRQ,-1.933646,2021-08-16,2021,8,-2.539772,-2.4677968,-2.1318965
Ireland,IRL,-1.0971742,2021-08-16,2021,8,0.04701357,-0.5308267,0.011349365
Israel,ISR,-0.9907945,2021-08-16,2021,8,-1.3333268,-1.1584076,-1.4093912
Italy,ITA,-1.0768297,2021-08-16,2021,8,-0.6684768,-0.8172124,-0.47442538
Ivory Coast,CIV,0.46961585,2021-08-16,2021,8,0.275799,-0.29873404,-0.44500586
Jamaica,JAM,1.448386,2021-08-16,2021,8,0.12841071,-0.6118998,-1.2956895
Japan,JPN,0.122381076,2021-08-16,2021,8,-0.39377746,-0.1393861,0.9390918
Jordan,JOR,-0.97194904,2021-08-16,2021,8,-1.2568088,-1.1580906,-1.3235619
Kazakhstan,KAZ,-1.492069,2021-08-16,2021,8,-1.9630688,-1.9647845,-1.5976187
Kenya,KEN,0.22764987,2021-08-16,2021,8,0.25648993,0.009321578,0.66372657
Kiribati,KIR,,2021-08-16,2021,8,,,
Kosovo,-99,-1.5276266,2021-08-16,2021,8,0.50730675,-0.08709201,0.28685433
Kuwait,KWT,-1.9969014,2021-08-16,2021,8,-2.2152348,-2.6024446,-2.5526543
Kyrgyzstan,KGZ,-1.0490863,2021-08-16,2021,8,-1.2797035,-1.683113,-0.83603346
Laos,LAO,-0.8773714,2021-08-16,2021,8,-0.9119761,-0.101080395,-0.29527894
Latvia,LVA,-0.74990493,2021-08-16,2021,8,-0.8682371,0.015027232,0.99574596
Lebanon,LBN,-0.70140594,2021-08-16,2021,8,-1.4919062,-1.5306268,-1.4729296
Lesotho,LSO,0.11231915,2021-08-16,2021,8,-1.7490764,-0.73132896,-0.3663459
Liberia,LBR,0.036441997,2021-08-16,2021,8,-0.046615634,-0.13931267,-0.28301394
Libya,LBY,-1.7670802,2021-08-16,2021,8,-1.6925362,-1.4651748,-1.1260221
Lithuania,LTU,-0.34525365,2021-08-16,2021,8,-0.44676957,0.06054904,0.8301493
Luxembourg,LUX,1.3182744,2021-08-16,2021,8,1.7605397,0.70822906,0.031717334
Madagascar,MDG,-0.018426582,2021-08-16,2021,8,-0.28909686,-0.43712318,-0.31522733
Malawi,MWI,0.9410344,2021-08-16,2021,8,0.34694526,-0.7658749,-0.3502988
Malaysia,MYS,1.0146152,2021-08-16,2021,8,0.9267775,0.2657164,0.6687797
Mali,MLI,-0.3917562,2021-08-16,2021,8,-0.5974352,-0.85570294,-0.9287824
Mauritania,MRT,-0.5879502,2021-08-16,2021,8,-0.6543554,-0.8320806,-0.97667944
Mauritius,MUS,1.4206128,2021-08-16,2021,8,-0.101813026,1.4111387,0.763372
Mexico,MEX,1.082691,2021-08-16,2021,8,0.73017555,0.3789071,-0.42578465
Moldova,MDA,0.82590145,2021-08-16,2021,8,1.0213554,1.358662,0.8780396
Mongolia,MNG,0.27176505,2021-08-16,2021,8,-0.06796993,-0.0076624625,-0.44973972
Montenegro,MNE,-1.3622069,2021-08-16,2021,8,-1.421608,-1.1372393,-0.41087678
Morocco,MAR,-1.2093157,2021-08-16,2021,8,-0.8625444,-1.0259801,-0.9136807
Mozambique,MOZ,0.423389,2021-08-16,2021,8,0.17081057,-0.2695839,-0.28323448
Myanmar,MMR,-0.33470136,2021-08-16,2021,8,-1.095081,-1.1569326,-1.5035462
Namibia,NAM,-0.22856519,2021-08-16,2021,8,-0.10528061,-0.2210744,0.022211872
Nepal,NPL,0.22596352,2021-08-16,2021,8,0.81438416,1.0308535,0.92895806
Netherlands,NLD,0.61459994,2021-08-16,2021,8,1.3697193,0.97927207,0.45848405
New Caledonia,NCL,-1.9491035,2021-08-16,2021,8,-0.8816858,0.9680419,0.49360678
New Zealand,NZL,0.23366897,2021-08-16,2021,8,-0.053758375,-0.25136226,0.35783994
Nicaragua,NIC,-0.39134455,2021-08-16,2021,8,-0.65689814,-0.50419563,0.04767251
Niger,NER,-0.8800452,2021-08-16,2021,8,-1.3081448,-2.0484872,-1.7166284
Nigeria,NGA,-0.4525487,2021-08-16,2021,8,-1.0122663,-1.2769377,-1.268883
North Korea,PRK,-0.70403737,2021-08-16,2021,8,-0.85083884,0.8878546,0.94027275
North Macedonia,MKD,-0.72324485,2021-08-16,2021,8,-1.2536983,-0.9642733,-0.5954621
Northern Cyprus,-99,-0.44275117,2021-08-16,2021,8,-1.5276266,0.50730675,-0.08709201
Norway,-99,-0.51893586,2021-08-16,2021,8,-0.44275117,-1.5276266,0.50730675
Oman,OMN,-1.4702724,2021-08-16,2021,8,-1.3980294,-1.6227939,-2.1325598
Pakistan,PAK,-0.9374779,2021-08-16,2021,8,-0.52431035,-0.3752215,-0.48343664
Palestine,PSE,-1.1561435,2021-08-16,2021,8,-1.166874,-0.9204343,-1.2575144
Panama,PAN,0.3865441,2021-08-16,2021,8,0.26981625,0.28491795,0.9587119
