origin,destination,dist_od
PAL,RUS,7.97048059806029
PAL,RWA,8.236757599687387
PAL,SAU,7.077767215654103
PAL,SDN,7.538245367406471
PAL,SEN,8.623624573491897
PAL,SGP,8.983426722765621
PAL,SHN,8.858486644416592
PAL,SLB,9.536312676741261
PAL,SLE,8.61690494280343
PAL,SLV,9.40980251925627
PAL,SMR,7.774171498994341
PAL,SOM,8.087544401190616
PAL,SPM,8.933284705417691
PAL,STP,8.42605571376883
PAL,SUR,9.164202711805551
PAL,SVK,7.74435844011417
PAL,SVN,7.763957095523513
PAL,SWE,8.115885130800672
PAL,SWZ,8.775518232269409
PAL,SYC,8.43342911804264
PAL,SYR,5.9288266186992695
PAL,TCA,9.22836691316086
PAL,TCD,7.991198429146087
PAL,TGO,8.39277194652113
PAL,THA,8.84622467128164
PAL,TJK,8.072870096361687
PAL,TKL,9.701866961621661
PAL,TKM,7.7575963312849785
PAL,TMP,9.26933166062994
PAL,TON,9.73125869269843
PAL,TTO,9.208612179511464
PAL,TUN,7.745419599761099
PAL,TUR,6.836499205527428
PAL,TUV,9.644760216419668
PAL,TWN,9.023758713822433
PAL,TZA,8.343424157313484
PAL,UGA,8.146412948113905
PAL,UKR,7.5554708989440735
PAL,URY,9.393122655952402
PAL,USA,9.250115738972886
PAL,UZB,8.050460367250857
PAL,VCT,9.190533708671857
PAL,VEN,9.267395336020941
PAL,VGB,9.18955902789294
PAL,VNM,8.923443990788169
PAL,VUT,9.61980214941745
PAL,WLF,9.697500974998407
PAL,WSM,9.721718043335857
PAL,YEM,7.669603088330296
PAL,YUG,7.524433317403802
PAL,ZAF,8.82390656435638
PAL,ZAR,8.387562751600473
PAL,ZMB,8.544404969705914
PAL,ZWE,8.632371058788868
PAN,ABW,7.065849031812118
PAN,AFG,9.5567367722058
PAN,AGO,9.26938539394022
PAN,AIA,7.654947838468552
PAN,ALB,9.229224930917724
PAN,AND,9.067419435228217
PAN,ANT,7.205421345086824
PAN,ARE,9.53962541390787
PAN,ARG,8.535517667962145
PAN,ARM,9.40588412893926
PAN,ATG,7.684016292632381
PAN,AUS,9.584477854396567
PAN,AUT,9.177584198587043
PAN,AZE,9.430008290269491
PAN,BDI,9.412794566966207
PAN,BEL,9.089714373929178
PAN,BEN,9.111320048091212
PAN,BFA,9.048548824930462
PAN,BGD,9.697341840933152
PAN,BGR,9.263881138904212
PAN,BHR,9.50530436675854
PAN,BHS,7.526172986604445
PAN,BIH,9.206858216303088
PAN,BLR,9.248160104213836
PAN,BLZ,7.181646695964694
PAN,BMU,8.0255647829634
PAN,BOL,8.105173146574668
PAN,BRA,8.48427364017888
PAN,BRB,7.734426727141222
PAN,BRN,9.786494080092657
PAN,BTN,9.672261425028562
PAN,BWA,9.397681808066762
PAN,CAF,9.293680100038243
PAN,CAN,8.382753958257743
PAN,CCK,
PAN,CHE,9.119610964396323
PAN,CHL,8.461791891770108
PAN,CHN,9.59530953249719
PAN,CIV,9.026230617308991
PAN,CMR,9.218721154901491
PAN,COG,9.263996772028872
PAN,COK,9.13721135126233
PAN,COL,6.554850789366978
PAN,COM,9.538542793457792
PAN,CPV,8.720572796286154
PAN,CRI,6.032670547888395
PAN,CUB,7.30548051138008
PAN,CXR,
PAN,CYM,7.068610575409496
PAN,CYP,9.351791321957213
PAN,CZE,9.176095451011186
PAN,DEU,9.13160707331903
PAN,DJI,9.4996536133483
PAN,DMA,7.6776958940404105
PAN,DNK,9.13720962986991
PAN,DOM,7.339127221564422
PAN,DZA,9.087527784301331
PAN,ECU,7.050675706348773
PAN,EGY,9.351111370300499
PAN,ERI,9.460860151273868
PAN,ESH,8.88987970330506
PAN,ESP,9.022669412607371
PAN,EST,9.215118936429157
PAN,ETH,9.470734234938547
PAN,FIN,9.204055765139488
PAN,FJI,9.353456682163914
PAN,FLK,8.86480825833009
PAN,FRA,9.079449262163932
PAN,FRO,9.02161322311258
PAN,FSM,9.535237301041576
PAN,GAB,9.21330297911861
PAN,GBR,9.045296256879226
PAN,GEO,9.393095168241697
PAN,GHA,9.076983935474516
PAN,GIB,8.995979142925933
PAN,GIN,8.907216079818452
PAN,GLP,7.6830339073552585
PAN,GMB,8.848415528542136
PAN,GNB,8.863408665312438
PAN,GNQ,9.202350134883522
PAN,GRC,9.265871573735467
PAN,GRD,7.622942777418632
PAN,GRL,8.819939919978482
PAN,GTM,7.178785729501923
PAN,GUF,8.019744364691885
PAN,GUY,7.800181914951164
PAN,HKG,9.694338741424437
PAN,HND,6.956198716382123
PAN,HRV,9.191106378976873
PAN,HTI,7.223815602730405
PAN,HUN,9.209128538001908
PAN,IDN,9.84613276647524
PAN,IND,9.664353075153734
PAN,IRL,9.000792726048632
PAN,IRN,9.472877698390668
PAN,IRQ,9.437069487465443
PAN,ISL,8.942973083227795
PAN,ISR,9.373954701304442
PAN,ITA,9.160689622609514
PAN,JAM,6.983789038473646
PAN,JOR,9.381689450702448
PAN,JPN,9.524359557744022
PAN,KAZ,9.477106472593695
PAN,KEN,9.474850025757068
PAN,KGZ,9.530667982648884
PAN,KHM,9.779034257580408
PAN,KIR,9.365499685818232
PAN,KNA,7.679016076947663
PAN,KOR,9.560638728626317
PAN,KWT,9.47600150349243
PAN,LAO,9.741544339634686
PAN,LBN,9.372334213639467
PAN,LBR,8.948067533329224
PAN,LBY,9.214734702746647
PAN,LCA,7.677510197533263
PAN,LKA,9.75176949481635
PAN,LSO,9.410870966715596
PAN,LTU,9.21828770807501
PAN,LUX,9.104071555048733
PAN,LVA,9.21523736212389
PAN,MAC,
PAN,MAR,8.978089222110167
PAN,MDA,9.276918998183522
PAN,MDG,9.566688062373316
PAN,MDV,9.72720552103762
PAN,MEX,7.864507108261017
PAN,MHL,9.396053670306246
PAN,MKD,9.240905463854942
PAN,MLI,8.981507290939854
PAN,MLT,9.195163788022631
PAN,MMR,9.740700940155664
PAN,MNG,9.524159379336174
PAN,MNP,9.569124689621113
PAN,MOZ,9.470024895296273
PAN,MRT,8.867799075814087
PAN,MSR,
PAN,MTQ,7.683824402851073
PAN,MUS,9.636554065050216
PAN,MWI,9.464376204984926
PAN,MYS,9.82453579123081
PAN,NAM,9.316695692651374
PAN,NCL,9.458071164475735
PAN,NER,9.132296340617787
PAN,NFK,9.44230886865955
PAN,NGA,9.15014313381834
PAN,NIC,6.624936030480072
PAN,NIU,9.240907403647654
PAN,NLD,9.095548969419704
PAN,NOR,9.120642115830217
PAN,NPL,9.658659967690438
PAN,NRU,9.43732374174261
PAN,NZL,9.389275367506027
PAN,OMN,9.561123291982948
PAN,PAK,9.599017344638638
PAN,PAL,9.374128745388974
PAN,PAN,3.3143532634112756
PAN,PCN,
PAN,PER,7.707353979837854
PAN,PHL,9.714655448045772
PAN,PLW,9.66703963939012
PAN,PNG,9.603873914547922
PAN,POL,9.198790832069598
PAN,PRI,7.510353925089414
PAN,PRK,9.545513193294314
PAN,PRT,8.954309538923349
PAN,PRY,8.424267047538587
PAN,PYF,9.00944217285926
PAN,QAT,9.514502646813154
PAN,REU,9.621688143242503
PAN,ROM,9.259271478593714
PAN,RUS,9.334605464744982
PAN,RWA,9.413597900516907
PAN,SAU,9.463328509934403
PAN,SDN,9.401542380576075
PAN,SEN,8.838654033006232
PAN,SGP,9.842302336115896
PAN,SHN,9.030364900969515
PAN,SLB,9.507264356094671
PAN,SLE,8.911160317009324
PAN,SLV,7.014939231168651
PAN,SMR,9.163144356476288
PAN,SOM,9.530032608557379
PAN,SPM,8.475497064953954
PAN,STP,9.175632046670296
PAN,SUR,7.929469244547302
PAN,SVK,9.204027688852694
PAN,SVN,9.177920893900442
PAN,SWE,9.159977066067892
PAN,SWZ,9.440966260656461
PAN,SYC,9.622882379654447
PAN,SYR,9.3789010135201
PAN,TCA,7.436010127516156
PAN,TCD,9.259613276750475
PAN,TGO,9.098656908549154
PAN,THA,9.770378356488372
PAN,TJK,9.535644043140548
PAN,TKL,9.242015380075706
PAN,TKM,9.492387347047872
PAN,TMP,9.75252279227328
PAN,TON,9.293658938928129
PAN,TTO,7.627990736820261
PAN,TUN,9.15624811150354
PAN,TUR,9.324337583769548
PAN,TUV,9.340507737601483
PAN,TWN,9.660483072226228
PAN,TZA,9.478091638917308
PAN,UGA,9.43200442937882
PAN,UKR,9.29753039967349
PAN,URY,8.59623410515406
PAN,USA,8.200614127011496
PAN,UZB,9.519567670164212
PAN,VCT,7.656601086188758
PAN,VEN,7.16427403013987
PAN,VGB,7.592370667087409
PAN,VNM,9.76028612691418
PAN,VUT,9.443094394417589
PAN,WLF,9.29524569946629
PAN,WSM,9.252612194987003
PAN,YEM,9.50182719716783
PAN,YUG,9.227442296832844
PAN,ZAF,9.401748850689433
PAN,ZAR,9.32214557594603
PAN,ZMB,9.412285618489316
PAN,ZWE,9.431767250650717
PCN,ABW,
PCN,AFG,
PCN,AGO,
PCN,AIA,
PCN,ALB,
PCN,AND,
PCN,ANT,
PCN,ARE,
PCN,ARG,
PCN,ARM,
PCN,ATG,
PCN,AUS,
PCN,AUT,
PCN,AZE,
PCN,BDI,
PCN,BEL,
PCN,BEN,
PCN,BFA,
PCN,BGD,
PCN,BGR,
PCN,BHR,
PCN,BHS,
PCN,BIH,
PCN,BLR,
PCN,BLZ,
PCN,BMU,
PCN,BOL,
PCN,BRA,
PCN,BRB,
PCN,BRN,
PCN,BTN,
PCN,BWA,
PCN,CAF,
PCN,CAN,
PCN,CCK,
PCN,CHE,
PCN,CHL,
PCN,CHN,
PCN,CIV,
PCN,CMR,
PCN,COG,
PCN,COK,
PCN,COL,
PCN,COM,
PCN,CPV,
PCN,CRI,
PCN,CUB,
PCN,CXR,
PCN,CYM,
PCN,CYP,
PCN,CZE,
PCN,DEU,
PCN,DJI,
PCN,DMA,
PCN,DNK,
PCN,DOM,
PCN,DZA,
PCN,ECU,
PCN,EGY,
PCN,ERI,
PCN,ESH,
PCN,ESP,
PCN,EST,
PCN,ETH,
PCN,FIN,
PCN,FJI,
PCN,FLK,
PCN,FRA,
PCN,FRO,
PCN,FSM,
PCN,GAB,
PCN,GBR,
PCN,GEO,
PCN,GHA,
PCN,GIB,
PCN,GIN,
PCN,GLP,
PCN,GMB,
PCN,GNB,
PCN,GNQ,
PCN,GRC,
PCN,GRD,
PCN,GRL,
PCN,GTM,
PCN,GUF,
PCN,GUY,
PCN,HKG,
PCN,HND,
PCN,HRV,
PCN,HTI,
PCN,HUN,
PCN,IDN,
PCN,IND,
PCN,IRL,
PCN,IRN,
PCN,IRQ,
PCN,ISL,
PCN,ISR,
PCN,ITA,
PCN,JAM,
PCN,JOR,
PCN,JPN,
PCN,KAZ,
PCN,KEN,
PCN,KGZ,
PCN,KHM,
PCN,KIR,
PCN,KNA,
PCN,KOR,
PCN,KWT,
PCN,LAO,
PCN,LBN,
PCN,LBR,
PCN,LBY,
PCN,LCA,
PCN,LKA,
PCN,LSO,
PCN,LTU,
PCN,LUX,
PCN,LVA,
PCN,MAC,
PCN,MAR,
PCN,MDA,
PCN,MDG,
PCN,MDV,
PCN,MEX,
PCN,MHL,
PCN,MKD,
PCN,MLI,
PCN,MLT,
PCN,MMR,
PCN,MNG,
PCN,MNP,
PCN,MOZ,
PCN,MRT,
PCN,MSR,
PCN,MTQ,
PCN,MUS,
PCN,MWI,
PCN,MYS,
PCN,NAM,
PCN,NCL,
PCN,NER,
PCN,NFK,
PCN,NGA,
PCN,NIC,
PCN,NIU,
PCN,NLD,
PCN,NOR,
PCN,NPL,
PCN,NRU,
PCN,NZL,
PCN,OMN,
PCN,PAK,
PCN,PAL,
PCN,PAN,
PCN,PCN,
PCN,PER,
PCN,PHL,
PCN,PLW,
PCN,PNG,
PCN,POL,
PCN,PRI,
PCN,PRK,
PCN,PRT,
PCN,PRY,
PCN,PYF,
PCN,QAT,
PCN,REU,
PCN,ROM,
PCN,RUS,
PCN,RWA,
PCN,SAU,
PCN,SDN,
PCN,SEN,
PCN,SGP,
PCN,SHN,
PCN,SLB,
PCN,SLE,
PCN,SLV,
PCN,SMR,
PCN,SOM,
PCN,SPM,
PCN,STP,
PCN,SUR,
PCN,SVK,
PCN,SVN,
PCN,SWE,
PCN,SWZ,
PCN,SYC,
PCN,SYR,
PCN,TCA,
PCN,TCD,
PCN,TGO,
PCN,THA,
PCN,TJK,
PCN,TKL,
PCN,TKM,
PCN,TMP,
PCN,TON,
PCN,TTO,
PCN,TUN,
PCN,TUR,
PCN,TUV,
PCN,TWN,
PCN,TZA,
PCN,UGA,
PCN,UKR,
PCN,URY,
PCN,USA,
PCN,UZB,
PCN,VCT,
PCN,VEN,
PCN,VGB,
PCN,VNM,
PCN,VUT,
PCN,WLF,
PCN,WSM,
PCN,YEM,
PCN,YUG,
PCN,ZAF,
PCN,ZAR,
PCN,ZMB,
PCN,ZWE,
PER,ABW,7.910065529450305
PER,AFG,9.654721018471419
PER,AGO,9.193699985521985
PER,AIA,8.187156839984635
PER,ALB,9.338500490098578
PER,AND,9.200799401323694
PER,ANT,7.941811268576871
PER,ARE,9.597717541868244
PER,ARG,7.947705789029429
PER,ARM,9.50646594751687
PER,ATG,8.172841432736535
PER,AUS,9.491528655345395
PER,AUT,9.311995832385785
PER,AZE,9.53189112056325
PER,BDI,9.367087677650707
PER,BEL,9.245172623749468
PER,BEN,9.102756052164445
PER,BFA,9.061650786524396
PER,BGD,9.800918138128782
PER,BGR,9.37531144251715
PER,BHR,9.564620951711383
PER,BHS,8.306375859167503
PER,BIH,9.327282164998294
PER,BLR,9.390416075395015
PER,BLZ,8.135517458834343
PER,BMU,8.518040432406208
PER,BOL,7.058653245898358
PER,BRA,8.154384330557766
PER,BRB,8.102046467347824
PER,BRN,9.82788269137208
PER,BTN,9.782883102932027
PER,BWA,9.285032173668268
PER,CAF,9.274702002469526
PER,CAN,8.795702421692182
PER,CCK,
PER,CHE,9.25909339259866
PER,CHL,7.728724710990139
PER,CHN,9.735157062705273
PER,CIV,9.010639994492132
PER,CMR,9.20206421890498
PER,COG,9.209745194893436
PER,COK,9.08992352087101
PER,COL,7.519096782083482
PER,COM,9.467840518084914
PER,CPV,8.78320372324078
PER,CRI,7.805510076965176
PER,CUB,8.213944180459627
PER,CXR,
PER,CYM,8.13393986508326
PER,CYP,9.43600713730683
PER,CZE,9.316263129546398
PER,DEU,9.281783439280252
PER,DJI,9.507355753279034
PER,DMA,8.133049850244745
PER,DNK,9.298187316448722
PER,DOM,8.130846947479753
PER,DZA,9.19548395996399
PER,ECU,6.881516020952094
PER,EGY,9.41960890893245
PER,ERI,9.479624485123615
PER,ESH,8.988204063222828
PER,ESP,9.154443761727148
PER,EST,9.373792515893895
PER,ETH,9.469980930522077
PER,FIN,9.368567304016063
PER,FJI,9.323208236836036
PER,FLK,8.474135783553624
PER,FRA,9.22430540539269
PER,FRO,9.220019378895628
PER,FSM,9.584480605922115
PER,GAB,9.173018910102831
PER,GBR,9.213749554105274
PER,GEO,9.498538061474644
PER,GHA,9.062592400992378
PER,GIB,9.118366191533163
PER,GIN,8.914404329038057
PER,GLP,8.154133048269259
PER,GMB,8.880950079088608
PER,GNB,8.88548740938105
PER,GNQ,9.17303925521827
PER,GRC,9.36392031753705
PER,GRD,8.03357668597904
PER,GRL,9.090694414658277
PER,GTM,8.081417215335978
PER,GUF,8.072222409557376
PER,GUY,7.959147020986494
PER,HKG,9.816708875742435
PER,HND,8.044330438769768
PER,HRV,9.316320695513415
PER,HTI,8.115270999761075
PER,HUN,9.33834212930838
PER,IDN,9.800173829656995
PER,IND,9.735321531719208
PER,IRL,9.18016205287369
PER,IRN,9.559062979740387
PER,IRQ,9.517208705338815
PER,ISL,9.167174904500264
PER,ISR,9.448529370775534
PER,ITA,9.281721988139475
PER,JAM,8.081548321310919
PER,JOR,9.455943410164197
PER,JPN,9.657403493424097
PER,KAZ,9.609894041912195
PER,KEN,9.437609800142704
PER,KGZ,9.652234479515807
PER,KHM,9.885559806551043
PER,KIR,9.400740046078553
PER,KNA,8.19314722787296
PER,KOR,9.698765773615857
PER,KWT,9.543996504237912
PER,LAO,9.862329043067735
PER,LBN,9.452722469954374
PER,LBR,8.934407407646885
PER,LBY,9.296263907480764
PER,LCA,8.100450024414
PER,LKA,9.765381713065215
PER,LSO,9.281324326607523
PER,LTU,9.367321898316709
PER,LUX,9.253483191297933
PER,LVA,9.368551084419801
PER,MAC,
PER,MAR,9.093109796185741
PER,MDA,9.399895701832016
PER,MDG,9.473850133956965
PER,MDV,9.71631967125954
PER,MEX,8.410445936902612
PER,MHL,9.450670582905195
PER,MKD,9.351050560276208
PER,MLI,9.002871700321347
PER,MLT,9.290769466531154
PER,MMR,9.845130420520539
PER,MNG,9.675819405659865
PER,MNP,9.643715674928263
PER,MOZ,9.369024759003983
PER,MRT,8.926054392932192
PER,MSR,
PER,MTQ,8.1180618823867
PER,MUS,9.539238281382104
PER,MWI,9.383786827983217
PER,MYS,9.85162409563682
PER,NAM,9.201161777258065
PER,NCL,9.412569942669817
PER,NER,9.150751501084523
PER,NFK,9.373482507240897
PER,NGA,9.142305719821843
PER,NIC,7.9303126758367855
PER,NIU,9.205139169141189
PER,NLD,9.253457331049587
PER,NOR,9.295440423546559
PER,NPL,9.760733764049462
PER,NRU,9.463698044743973
PER,NZL,9.286388959916442
PER,OMN,9.614070642790631
PER,PAK,9.683609289361387
PER,PAL,9.44744047593552
PER,PAN,7.707353979837854
PER,PCN,
PER,PER,4.438663905798107
PER,PHL,9.796943002853258
PER,PLW,9.715609185228278
PER,PNG,9.598389362806415
PER,POL,9.341269506662579
PER,PRI,8.152774628614914
PER,PRK,9.68858619086387
PER,PRT,9.095914108550627
PER,PRY,7.835203137990295
PER,PYF,8.96962152601776
PER,QAT,9.57138465642884
PER,REU,9.522424039066962
PER,ROM,9.378949170522075
PER,RUS,9.479162202946751
PER,RWA,9.37250853996433
PER,SAU,9.512281055556858
PER,SDN,9.418172905596125
PER,SEN,8.879161341588574
PER,SGP,9.8458271892112
PER,SHN,8.901529721544021
PER,SLB,9.501829438620888
PER,SLE,8.910636324297077
PER,SLV,8.025934219393967
PER,SMR,9.287556010329318
PER,SOM,9.511197273963317
PER,SPM,8.819985428172034
PER,STP,9.135928630612343
PER,SUR,8.027457927554282
PER,SVK,9.337338594846505
PER,SVN,9.307166674612505
PER,SWE,9.324786290088984
PER,SWZ,9.3223172511477
PER,SYC,9.576626579390247
PER,SYR,9.463017094135495
PER,TCA,8.208835646850044
PER,TCD,9.263974973364181
PER,TGO,9.087952600779204
PER,THA,9.876691216169803
PER,TJK,9.644999814621107
PER,TKL,9.244020765864951
PER,TKM,9.594483779580472
PER,TMP,9.72285736457115
PER,TON,9.252447300614897
PER,TTO,7.988197826469605
PER,TUN,9.25580214605276
PER,TUR,9.423426314683171
PER,TUV,9.345388613603367
PER,TWN,9.779042185252854
PER,TZA,9.425104917259505
PER,UGA,9.400608603479306
PER,UKR,9.424073382724231
PER,URY,8.08055253683962
PER,USA,8.669568295842046
PER,UZB,9.633014550940315
PER,VCT,8.07283516442438
PER,VEN,7.8484974236286185
PER,VGB,8.174956371465171
PER,VNM,9.867123834283472
PER,VUT,9.414093131178461
PER,WLF,9.281661464385513
PER,WSM,9.237109850776346
PER,YEM,9.519992573934307
PER,YUG,9.345518782521747
PER,ZAF,9.27173552039015
PER,ZAR,9.266646033437262
PER,ZMB,9.329989221474406
PER,ZWE,9.336260875119368
PHL,ABW,9.733108993380851
PHL,AFG,8.673193188772672
PHL,AGO,9.408089804702215
PHL,AIA,9.709344395155375
PHL,ALB,9.21055034992927
PHL,AND,9.334644322400564
PHL,ANT,9.73465520588372
PHL,ARE,8.85903129172119
PHL,ARG,9.785363146119376
PHL,ARM,8.98307897897738
PHL,ATG,9.717776457743136
PHL,AUS,8.670703666356072
PHL,AUT,9.219766803241686
PHL,AZE,8.936279376686437
PHL,BDI,9.242831763176111
PHL,BEL,9.275045129295755
PHL,BEN,9.467788726982382
PHL,BFA,9.489338598743776
PHL,BGD,8.152669238728386
PHL,BGR,9.163845756018715
PHL,BHR,8.922365189905307
PHL,BHS,9.631556774548171
PHL,BIH,9.21445589159558
PHL,BLR,9.111315190088963
PHL,BLZ,9.632376092657672
PHL,BMU,9.608617709844323
PHL,BOL,9.855030757792933
PHL,BRA,9.809866744938665
PHL,BRB,9.745234804051007
PHL,BRN,7.143273151602502
PHL,BTN,8.198433988645988
PHL,BWA,9.320165605929642
PHL,CAF,9.333393938396323
PHL,CAN,9.435393299271347
PHL,CCK,
PHL,CHE,9.273532049026313
PHL,CHL,9.76599919859889
PHL,CHN,7.796157105560419
PHL,CIV,9.526714852040573
PHL,CMR,9.39511973921133
PHL,COG,9.394456151522725
PHL,COK,9.146301779186942
PHL,COL,9.751720612675255
PHL,COM,9.111609608640672
PHL,CPV,9.61969058992857
PHL,CRI,9.690019541848462
PHL,CUB,9.64447003147007
PHL,CXR,
PHL,CYM,9.654504262183515
PHL,CYP,9.107265797119227
PHL,CZE,9.209652935746032
PHL,DEU,9.23950977802452
PHL,DJI,9.048469938042052
PHL,DMA,9.729523970359901
PHL,DNK,9.210440366976517
PHL,DOM,9.694036701853724
PHL,DZA,9.353671589078852
PHL,ECU,9.760493241682175
PHL,EGY,9.140967571182374
PHL,ERI,9.085665643061953
PHL,ESH,9.506990114410224
PHL,ESP,9.373446828845944
PHL,EST,9.113859427093805
PHL,ETH,9.106062159306012
PHL,FIN,9.112961143165453
PHL,FJI,8.867619473065302
PHL,FLK,9.664808954834793
PHL,FRA,9.303980066387288
PHL,FRO,9.260882334184386
PHL,FSM,8.10825817011639
PHL,GAB,9.422580698578042
PHL,GBR,9.29619599800957
PHL,GEO,8.990367663223081
PHL,GHA,9.495174894001758
PHL,GIB,9.409635394361155
PHL,GIN,9.573206908384988
PHL,GLP,9.723668062959726
PHL,GMB,9.583861321808499
PHL,GNB,9.584265276162332
PHL,GNQ,9.421229949087195
PHL,GRC,9.189260341147403
PHL,GRD,9.750260029801542
PHL,GRL,9.315726887296014
PHL,GTM,9.63437859366829
PHL,GUF,9.792307357569955
PHL,GUY,9.787355902591475
PHL,HKG,7.112576802371762
PHL,HND,9.649206728851619
PHL,HRV,9.222918929183017
PHL,HTI,9.68844237072806
PHL,HUN,9.193577761143905
PHL,IDN,7.844471581337972
PHL,IND,8.474054974856895
PHL,IRL,9.32027132724477
PHL,IRN,8.902310683748976
PHL,IRQ,8.98659288833155
PHL,ISL,9.290829441553882
PHL,ISR,9.097450358438648
PHL,ITA,9.263801514881223
PHL,JAM,9.678112137465872
PHL,JOR,9.087160813749907
PHL,JPN,7.977361256090948
PHL,KAZ,8.692012174154563
PHL,KEN,9.155954194289162
PHL,KGZ,8.622796937491147
PHL,KHM,7.535238505342234
PHL,KIR,8.68098071590701
PHL,KNA,9.662051458174382
PHL,KOR,7.880834956451253
PHL,KWT,8.952161307329206
PHL,LAO,7.588560105080183
PHL,LBN,9.086872457975938
PHL,LBR,9.567749746154991
PHL,LBY,9.273215635667649
PHL,LCA,9.738930665459845
PHL,LKA,8.433018224373594
PHL,LSO,9.317348230020158
PHL,LTU,9.135465197906012
PHL,LUX,9.271454285834446
PHL,LVA,9.128411403096663
PHL,MAC,
PHL,MAR,9.43139694706969
PHL,MDA,9.120629645928894
PHL,MDG,9.093772734923595
PHL,MDV,8.600149926109008
PHL,MEX,9.535656322300754
PHL,MHL,8.575789027225609
PHL,MKD,9.19507565676467
PHL,MLI,9.52220077845832
PHL,MLT,9.272262974580386
PHL,MMR,7.931238766935996
PHL,MNG,8.316689659759216
PHL,MNP,7.863766214627978
PHL,MOZ,9.228959946800497
PHL,MRT,9.554137147124212
PHL,MSR,
PHL,MTQ,9.734667045029976
PHL,MUS,8.98258306865793
PHL,MWI,9.220524338900654
PHL,MYS,7.658274267278601
PHL,NAM,9.39676848531293
PHL,NCL,8.736508785441679
PHL,NER,9.425635605658675
PHL,NFK,8.830839604055313
PHL,NGA,9.438626676636048
PHL,NIC,9.668907604219216
PHL,NIU,9.02485573792365
PHL,NLD,9.264130396936373
PHL,NOR,9.19745460594575
PHL,NPL,8.324454443606866
PHL,NRU,8.558287724794404
PHL,NZL,8.98803584358378
PHL,OMN,8.828761746745077
PHL,PAK,8.616952187817258
PHL,PAL,9.099914828471995
PHL,PAN,9.714655448045772
PHL,PCN,
PHL,PER,9.796943002853258
PHL,PHL,-1.5049909639517172
PHL,PLW,7.323969079036412
PHL,PNG,8.188727457042832
PHL,POL,9.176796204706948
PHL,PRI,9.704365046898287
PHL,PRK,7.983334327539528
PHL,PRT,9.415761403070658
PHL,PRY,9.835164278247499
PHL,PYF,9.241002448881499
PHL,QAT,8.91175413124625
PHL,REU,9.01141322232094
PHL,ROM,9.151509159788905
PHL,RUS,8.919698724298978
PHL,RWA,9.236470000345115
PHL,SAU,9.015453440480425
PHL,SDN,9.167531717853922
PHL,SEN,9.582698784840371
PHL,SGP,7.7855567101556975
PHL,SHN,9.589669559759622
PHL,SLB,8.492287606148794
PHL,SLE,9.577031387181393
PHL,SLV,9.647079315669465
PHL,SMR,9.255461910197221
PHL,SOM,9.04754399222794
PHL,SPM,9.49727491509752
PHL,STP,9.45027024139045
PHL,SUR,9.778823018589321
PHL,SVK,9.190838541436122
PHL,SVN,9.230012598613703
PHL,SWE,9.172173910903833
PHL,SWZ,9.278767883677403
PHL,SYC,8.934912772482035
PHL,SYR,9.068316448249043
PHL,TCA,9.67373596617017
PHL,TCD,9.337851051426584
PHL,TGO,9.478175796162875
PHL,THA,7.735383088998738
PHL,TJK,8.675669359957238
PHL,TKL,8.959692264511391
PHL,TKM,8.809178093405366
PHL,TMP,7.805928882308703
PHL,TON,8.971897251862245
PHL,TTO,9.761220976182322
PHL,TUN,9.304463483857724
PHL,TUR,9.109520089399462
PHL,TUV,8.808442693019046
PHL,TWN,7.058322115938005
PHL,TZA,9.170786635376748
PHL,UGA,9.202522491832973
PHL,UKR,9.080778461949446
PHL,URY,9.781097294913058
PHL,USA,9.479241684847084
PHL,UZB,8.694631176294127
PHL,VCT,9.744028642282636
PHL,VEN,9.752541399390969
PHL,VGB,9.706033677554602
PHL,VNM,7.423088926323741
PHL,VUT,8.714162773472873
PHL,WLF,8.916549679839994
PHL,WSM,8.976309265751514
PHL,YEM,9.024114402874913
PHL,YUG,9.194976753685038
PHL,ZAF,9.323747625625185
PHL,ZAR,9.339992249002167
PHL,ZMB,9.280851024384043
PHL,ZWE,9.271323517750517
PLW,ABW,9.713618585561315
PLW,AFG,8.907310184142034
PLW,AGO,9.510716779333354
PLW,AIA,9.716953736622061
PLW,ALB,9.348289367608244
PLW,AND,9.451203598433441
PLW,ANT,9.720671673585105
PLW,ARE,9.05833853173853
PLW,ARG,9.725326927048396
PLW,ARM,9.157009002123056
PLW,ATG,9.727355203023315
PLW,AUS,8.471349023535268
PLW,AUT,9.349702234330001
PLW,AZE,9.117913740746737
PLW,BDI,9.367706448299698
PLW,BEL,9.391786545734183
PLW,BEN,9.57967109265762
PLW,BFA,9.600340511529346
PLW,BGD,8.523896076803801
PLW,BGR,9.307524249856861
PLW,BHR,9.110684553547072
PLW,BHS,9.616531882856625
PLW,BIH,9.349011284612178
PLW,BLR,9.252077147956264
PLW,BLZ,9.586254451145924
PLW,BMU,9.626996624967706
PLW,BOL,9.772367535920436
PLW,BRA,9.825586009266488
PLW,BRB,9.756931708788853
PLW,BRN,7.701105196699375
PLW,BTN,8.555152917551771
PLW,BWA,9.409930301803316
PLW,CAF,9.456715175931336
PLW,CAN,9.434851787337664
PLW,CCK,
PLW,CHE,9.395499565534703
PLW,CHL,9.686772667992045
PLW,CHN,8.19558418765637
PLW,CIV,9.632769441655737
PLW,CMR,9.51292484993004
PLW,COG,9.504543138418093
PLW,COK,8.967149713483023
PLW,COL,9.707859455112496
PLW,COM,9.236984250340377
