spei_iso3,spei,spei_date,year,month
COD,0.032960724,2021-07-16,2021,7
DNK,-0.20184614,2021-07-16,2021,7
DJI,0.47039565,2021-07-16,2021,7
DOM,-0.19015205,2021-07-16,2021,7
TLS,-0.451542,2021-07-16,2021,7
ECU,-0.20037308,2021-07-16,2021,7
EGY,-1.4649844,2021-07-16,2021,7
SLV,-0.39702755,2021-07-16,2021,7
GNQ,0.023868296,2021-07-16,2021,7
ERI,0.20617774,2021-07-16,2021,7
EST,-1.1074399,2021-07-16,2021,7
ETH,0.11848262,2021-07-16,2021,7
FLK,-0.82284105,2021-07-16,2021,7
FRO,-0.5030827,2021-07-16,2021,7
FJI,-0.06539366,2021-07-16,2021,7
FIN,-1.0094627,2021-07-16,2021,7
FRA,1.2596388,2021-07-16,2021,7
PYF,-1.0716594,2021-07-16,2021,7
ATF,0.7444702,2021-07-16,2021,7
GAB,0.29685646,2021-07-16,2021,7
GMB,-1.3050923,2021-07-16,2021,7
GEO,-1.4734625,2021-07-16,2021,7
DEU,0.68903756,2021-07-16,2021,7
GHA,-0.14718442,2021-07-16,2021,7
GRC,-1.3302948,2021-07-16,2021,7
GRL,-0.75207424,2021-07-16,2021,7
GTM,-0.6294898,2021-07-16,2021,7
GIN,-0.5640348,2021-07-16,2021,7
GNB,-1.32249,2021-07-16,2021,7
GUY,1.3723224,2021-07-16,2021,7
HTI,-0.8280646,2021-07-16,2021,7
HND,-0.41321555,2021-07-16,2021,7
HUN,-1.3693477,2021-07-16,2021,7
ISL,-1.0648447,2021-07-16,2021,7
IND,0.44808024,2021-07-16,2021,7
IDN,0.28221813,2021-07-16,2021,7
IRN,-1.6570591,2021-07-16,2021,7
IRQ,-2.539772,2021-07-16,2021,7
IRL,0.04701357,2021-07-16,2021,7
ISR,-1.3333268,2021-07-16,2021,7
ITA,-0.6684768,2021-07-16,2021,7
CIV,0.275799,2021-07-16,2021,7
JAM,0.12841071,2021-07-16,2021,7
JPN,-0.39377746,2021-07-16,2021,7
JOR,-1.2568088,2021-07-16,2021,7
KAZ,-1.9630688,2021-07-16,2021,7
KEN,0.25648993,2021-07-16,2021,7
XKX,-1.716484,2021-07-16,2021,7
KWT,-2.2152348,2021-07-16,2021,7
KGZ,-1.2797035,2021-07-16,2021,7
LAO,-0.9119761,2021-07-16,2021,7
LVA,-0.8682371,2021-07-16,2021,7
LBN,-1.4919062,2021-07-16,2021,7
LSO,-1.7490764,2021-07-16,2021,7
LBR,-0.046615634,2021-07-16,2021,7
LBY,-1.6925362,2021-07-16,2021,7
LTU,-0.44676957,2021-07-16,2021,7
LUX,1.7605397,2021-07-16,2021,7
MDG,-0.28909686,2021-07-16,2021,7
MWI,0.34694526,2021-07-16,2021,7
MYS,0.9267775,2021-07-16,2021,7
MLI,-0.5974352,2021-07-16,2021,7
MRT,-0.6543554,2021-07-16,2021,7
MUS,-0.101813026,2021-07-16,2021,7
MEX,0.73017555,2021-07-16,2021,7
MDA,1.0213554,2021-07-16,2021,7
MNG,-0.06796993,2021-07-16,2021,7
MNE,-1.421608,2021-07-16,2021,7
MAR,-0.8625444,2021-07-16,2021,7
MOZ,0.17081057,2021-07-16,2021,7
MMR,-1.095081,2021-07-16,2021,7
NAM,-0.10528061,2021-07-16,2021,7
NPL,0.81438416,2021-07-16,2021,7
NLD,1.3697193,2021-07-16,2021,7
NCL,-0.8816858,2021-07-16,2021,7
NZL,-0.053758375,2021-07-16,2021,7
NIC,-0.65689814,2021-07-16,2021,7
NER,-1.3081448,2021-07-16,2021,7
NGA,-1.0122663,2021-07-16,2021,7
PRK,-0.85083884,2021-07-16,2021,7
MKD,-1.2536983,2021-07-16,2021,7
NOR,-0.3769563,2021-07-16,2021,7
OMN,-1.3980294,2021-07-16,2021,7
PAK,-0.52431035,2021-07-16,2021,7
PSE,-1.166874,2021-07-16,2021,7
PAN,0.26981625,2021-07-16,2021,7
PNG,0.13211939,2021-07-16,2021,7
PRY,-1.2668425,2021-07-16,2021,7
PER,-0.33467087,2021-07-16,2021,7
PHL,0.41295594,2021-07-16,2021,7
POL,-0.5297853,2021-07-16,2021,7
PRT,-0.8276505,2021-07-16,2021,7
PRI,0.30126974,2021-07-16,2021,7
QAT,-2.1228077,2021-07-16,2021,7
SRB,-1.4169971,2021-07-16,2021,7
COG,0.15640798,2021-07-16,2021,7
ROU,-0.10139505,2021-07-16,2021,7
RUS,-0.75399184,2021-07-16,2021,7
RWA,0.11624174,2021-07-16,2021,7
VCT,-0.04599407,2021-07-16,2021,7
WSM,-0.017674979,2021-07-16,2021,7
SAU,-1.5346454,2021-07-16,2021,7
SEN,-1.5749011,2021-07-16,2021,7
SIA,0.28685433,2021-07-16,2021,7
SLE,-0.1798275,2021-07-16,2021,7
SVK,-1.0709438,2021-07-16,2021,7
SVN,-0.43548632,2021-07-16,2021,7
SLB,0.051780004,2021-07-16,2021,7
SOM,-0.2340476,2021-07-16,2021,7
SOL,-0.08709201,2021-07-16,2021,7
ZAF,-1.251297,2021-07-16,2021,7
SGS,-1.1856161,2021-07-16,2021,7
KOR,-0.5975623,2021-07-16,2021,7
SSD,-0.11381742,2021-07-16,2021,7
ESP,-0.78316516,2021-07-16,2021,7
LKA,1.1091477,2021-07-16,2021,7
SDN,-0.5406762,2021-07-16,2021,7
SUR,1.5954113,2021-07-16,2021,7
SWE,-0.36480695,2021-07-16,2021,7
CHE,1.8831549,2021-07-16,2021,7
SYR,-2.1684494,2021-07-16,2021,7
TWN,-0.5859253,2021-07-16,2021,7
TJK,-1.2345128,2021-07-16,2021,7
THA,-0.9731502,2021-07-16,2021,7
BHS,-0.995522,2021-07-16,2021,7
TGO,-0.7469382,2021-07-16,2021,7
TTO,0.8891039,2021-07-16,2021,7
TUN,-1.6336925,2021-07-16,2021,7
TUR,-1.1650671,2021-07-16,2021,7
TKM,-2.547127,2021-07-16,2021,7
UGA,0.40795085,2021-07-16,2021,7
UKR,0.33971602,2021-07-16,2021,7
ARE,-1.8807263,2021-07-16,2021,7
GBR,0.41078377,2021-07-16,2021,7
TZA,-0.046437006,2021-07-16,2021,7
VIR,0.14026481,2021-07-16,2021,7
USA,0.02078777,2021-07-16,2021,7
URY,-0.028499814,2021-07-16,2021,7
UZB,-2.341903,2021-07-16,2021,7
VUT,0.014646653,2021-07-16,2021,7
VEN,-0.40904784,2021-07-16,2021,7
VNM,-0.92067444,2021-07-16,2021,7
ESH,-0.7295952,2021-07-16,2021,7
YEM,-0.32388163,2021-07-16,2021,7
ZMB,-0.060733493,2021-07-16,2021,7
ZWE,0.022667954,2021-07-16,2021,7
SWZ,-0.8174734,2021-07-16,2021,7
AFG,-2.025038,2021-08-16,2021,8
ALA,-0.6403056,2021-08-16,2021,8
ALB,-1.2445828,2021-08-16,2021,8
DZA,-1.1456718,2021-08-16,2021,8
AGO,-0.71275944,2021-08-16,2021,8
ARG,-1.4634784,2021-08-16,2021,8
ARM,-0.88961667,2021-08-16,2021,8
AUS,-0.37647635,2021-08-16,2021,8
AUT,0.25359023,2021-08-16,2021,8
AZE,-0.92996186,2021-08-16,2021,8
BGD,-0.010432034,2021-08-16,2021,8
BLR,-0.52713805,2021-08-16,2021,8
BEL,1.1395034,2021-08-16,2021,8
BLZ,-0.8026853,2021-08-16,2021,8
BEN,0.40790156,2021-08-16,2021,8
BTN,-1.1715807,2021-08-16,2021,8
BOL,-1.0061272,2021-08-16,2021,8
BIH,-1.2204497,2021-08-16,2021,8
BWA,-0.8773823,2021-08-16,2021,8
BRA,-0.49866775,2021-08-16,2021,8
BRN,1.6385808,2021-08-16,2021,8
BGR,0.02176157,2021-08-16,2021,8
BFA,0.7766391,2021-08-16,2021,8
BDI,-1.2575743,2021-08-16,2021,8
CPV,-0.055629287,2021-08-16,2021,8
KHM,-0.27557763,2021-08-16,2021,8
CMR,-0.3009795,2021-08-16,2021,8
CAN,-0.5111426,2021-08-16,2021,8
CAF,0.4459634,2021-08-16,2021,8
TCD,0.20498367,2021-08-16,2021,8
CHL,-0.7751215,2021-08-16,2021,8
CHN,0.004143386,2021-08-16,2021,8
COL,0.42940858,2021-08-16,2021,8
COM,-0.3204239,2021-08-16,2021,8
CRI,0.1396833,2021-08-16,2021,8
HRV,-1.2513562,2021-08-16,2021,8
CUB,0.70160735,2021-08-16,2021,8
CYP,-0.35155958,2021-08-16,2021,8
CZE,0.3850365,2021-08-16,2021,8
COD,0.025111472,2021-08-16,2021,8
DNK,-0.783287,2021-08-16,2021,8
DJI,-0.13211295,2021-08-16,2021,8
DOM,0.35084766,2021-08-16,2021,8
TLS,-0.24959035,2021-08-16,2021,8
ECU,-0.13725783,2021-08-16,2021,8
EGY,-1.43611,2021-08-16,2021,8
SLV,-0.3419521,2021-08-16,2021,8
GNQ,0.33936286,2021-08-16,2021,8
ERI,0.0705211,2021-08-16,2021,8
EST,-0.78010625,2021-08-16,2021,8
ETH,-0.28925833,2021-08-16,2021,8
FLK,-1.4767871,2021-08-16,2021,8
FRO,-0.8092116,2021-08-16,2021,8
FJI,-1.4021449,2021-08-16,2021,8
FIN,-0.62000525,2021-08-16,2021,8
FRA,0.50730675,2021-08-16,2021,8
PYF,-0.3218976,2021-08-16,2021,8
ATF,0.957406,2021-08-16,2021,8
GAB,0.6543443,2021-08-16,2021,8
GMB,-0.40211305,2021-08-16,2021,8
GEO,-0.35863248,2021-08-16,2021,8
DEU,0.6904696,2021-08-16,2021,8
GHA,0.648012,2021-08-16,2021,8
GRC,-0.9985724,2021-08-16,2021,8
GRL,-0.90594614,2021-08-16,2021,8
GTM,-0.8664684,2021-08-16,2021,8
GIN,-0.08657261,2021-08-16,2021,8
GNB,-0.5843113,2021-08-16,2021,8
GUY,1.1454945,2021-08-16,2021,8
HTI,1.9356439,2021-08-16,2021,8
HND,-0.5582215,2021-08-16,2021,8
HUN,-1.2937142,2021-08-16,2021,8
ISL,-1.7584797,2021-08-16,2021,8
IND,-0.099662244,2021-08-16,2021,8
IDN,0.59337246,2021-08-16,2021,8
IRN,-1.8671699,2021-08-16,2021,8
IRQ,-1.933646,2021-08-16,2021,8
IRL,-1.0971742,2021-08-16,2021,8
ISR,-0.9907945,2021-08-16,2021,8
ITA,-1.0768297,2021-08-16,2021,8
CIV,0.46961585,2021-08-16,2021,8
JAM,1.448386,2021-08-16,2021,8
JPN,0.122381076,2021-08-16,2021,8
JOR,-0.97194904,2021-08-16,2021,8
KAZ,-1.492069,2021-08-16,2021,8
KEN,0.22764987,2021-08-16,2021,8
XKX,-1.5276266,2021-08-16,2021,8
KWT,-1.9969014,2021-08-16,2021,8
KGZ,-1.0490863,2021-08-16,2021,8
LAO,-0.8773714,2021-08-16,2021,8
LVA,-0.74990493,2021-08-16,2021,8
LBN,-0.70140594,2021-08-16,2021,8
LSO,0.11231915,2021-08-16,2021,8
LBR,0.036441997,2021-08-16,2021,8
LBY,-1.7670802,2021-08-16,2021,8
LTU,-0.34525365,2021-08-16,2021,8
LUX,1.3182744,2021-08-16,2021,8
MDG,-0.018426582,2021-08-16,2021,8
MWI,0.9410344,2021-08-16,2021,8
MYS,1.0146152,2021-08-16,2021,8
MLI,-0.3917562,2021-08-16,2021,8
MRT,-0.5879502,2021-08-16,2021,8
MUS,1.4206128,2021-08-16,2021,8
MEX,1.082691,2021-08-16,2021,8
MDA,0.82590145,2021-08-16,2021,8
MNG,0.27176505,2021-08-16,2021,8
MNE,-1.3622069,2021-08-16,2021,8
MAR,-1.2093157,2021-08-16,2021,8
MOZ,0.423389,2021-08-16,2021,8
MMR,-0.33470136,2021-08-16,2021,8
NAM,-0.22856519,2021-08-16,2021,8
NPL,0.22596352,2021-08-16,2021,8
NLD,0.61459994,2021-08-16,2021,8
NCL,-1.9491035,2021-08-16,2021,8
NZL,0.23366897,2021-08-16,2021,8
NIC,-0.39134455,2021-08-16,2021,8
NER,-0.8800452,2021-08-16,2021,8
NGA,-0.4525487,2021-08-16,2021,8
PRK,-0.70403737,2021-08-16,2021,8
MKD,-0.72324485,2021-08-16,2021,8
NOR,-0.51893586,2021-08-16,2021,8
OMN,-1.4702724,2021-08-16,2021,8
PAK,-0.9374779,2021-08-16,2021,8
PSE,-1.1561435,2021-08-16,2021,8
PAN,0.3865441,2021-08-16,2021,8
PNG,0.104376234,2021-08-16,2021,8
PRY,-1.3174775,2021-08-16,2021,8
PER,-0.80277336,2021-08-16,2021,8
PHL,-0.039694097,2021-08-16,2021,8
POL,0.11973312,2021-08-16,2021,8
PRT,-0.4188001,2021-08-16,2021,8
PRI,0.24426556,2021-08-16,2021,8
QAT,-2.052283,2021-08-16,2021,8
SRB,-1.4384537,2021-08-16,2021,8
COG,1.1465838,2021-08-16,2021,8
ROU,-0.3193829,2021-08-16,2021,8
RUS,-0.714938,2021-08-16,2021,8
RWA,-1.389976,2021-08-16,2021,8
VCT,0.003968312,2021-08-16,2021,8
WSM,0.6273627,2021-08-16,2021,8
SAU,-1.6017008,2021-08-16,2021,8
SEN,-0.29492268,2021-08-16,2021,8
SIA,-0.14106043,2021-08-16,2021,8
SLE,-0.11736176,2021-08-16,2021,8
SVK,-0.50819916,2021-08-16,2021,8
SVN,-1.2813672,2021-08-16,2021,8
SLB,0.03823063,2021-08-16,2021,8
SOM,-0.44342542,2021-08-16,2021,8
SOL,-0.84248155,2021-08-16,2021,8
ZAF,-0.5562666,2021-08-16,2021,8
SGS,-0.7230368,2021-08-16,2021,8
KOR,-0.18126123,2021-08-16,2021,8
SSD,-0.25123954,2021-08-16,2021,8
ESP,-0.3644285,2021-08-16,2021,8
LKA,0.9153308,2021-08-16,2021,8
SDN,-0.24306305,2021-08-16,2021,8
SUR,1.3883753,2021-08-16,2021,8
SWE,-0.4833026,2021-08-16,2021,8
CHE,1.1731956,2021-08-16,2021,8
SYR,-1.0580038,2021-08-16,2021,8
TWN,0.08390442,2021-08-16,2021,8
TJK,-1.8198304,2021-08-16,2021,8
THA,-0.6795723,2021-08-16,2021,8
BHS,0.085998595,2021-08-16,2021,8
TGO,0.47956493,2021-08-16,2021,8
TTO,1.1830254,2021-08-16,2021,8
TUN,-1.7004303,2021-08-16,2021,8
TUR,0.13873275,2021-08-16,2021,8
TKM,-2.4127212,2021-08-16,2021,8
UGA,-1.0613657,2021-08-16,2021,8
UKR,0.17180313,2021-08-16,2021,8
ARE,-1.9423448,2021-08-16,2021,8
GBR,-0.7938084,2021-08-16,2021,8
TZA,-0.10861169,2021-08-16,2021,8
VIR,0.06657226,2021-08-16,2021,8
USA,0.19074196,2021-08-16,2021,8
URY,-0.34559157,2021-08-16,2021,8
UZB,-2.1551378,2021-08-16,2021,8
VUT,-0.050360695,2021-08-16,2021,8
VEN,-0.32865006,2021-08-16,2021,8
VNM,-0.9412569,2021-08-16,2021,8
ESH,-0.8684468,2021-08-16,2021,8
YEM,-0.56677115,2021-08-16,2021,8
ZMB,-0.2688265,2021-08-16,2021,8
ZWE,-0.073045895,2021-08-16,2021,8
SWZ,0.06732907,2021-08-16,2021,8
AFG,-1.9692148,2021-09-16,2021,9
ALA,-0.62855566,2021-09-16,2021,9
ALB,-0.973695,2021-09-16,2021,9
DZA,-1.3255609,2021-09-16,2021,9
AGO,-0.38090327,2021-09-16,2021,9
ARG,-1.415211,2021-09-16,2021,9
ARM,0.5549258,2021-09-16,2021,9
AUS,-0.6336293,2021-09-16,2021,9
AUT,0.49388063,2021-09-16,2021,9
AZE,0.32411277,2021-09-16,2021,9
BGD,-0.21344624,2021-09-16,2021,9
BLR,0.5673903,2021-09-16,2021,9
BEL,0.25987574,2021-09-16,2021,9
BLZ,-0.28908476,2021-09-16,2021,9
BEN,0.4424157,2021-09-16,2021,9
BTN,-0.94535446,2021-09-16,2021,9
BOL,-1.2709688,2021-09-16,2021,9
BIH,-0.7359327,2021-09-16,2021,9
BWA,-0.87928474,2021-09-16,2021,9
BRA,-0.6222375,2021-09-16,2021,9
BRN,1.6831994,2021-09-16,2021,9
BGR,-1.2670727,2021-09-16,2021,9
BFA,0.02330726,2021-09-16,2021,9
BDI,-0.34529024,2021-09-16,2021,9
CPV,-0.0050382605,2021-09-16,2021,9
KHM,0.51948667,2021-09-16,2021,9
CMR,-0.2910278,2021-09-16,2021,9
CAN,-0.40431178,2021-09-16,2021,9
CAF,0.7205233,2021-09-16,2021,9
TCD,0.16086057,2021-09-16,2021,9
CHL,-0.8517571,2021-09-16,2021,9
CHN,-0.046223104,2021-09-16,2021,9
COL,0.23753005,2021-09-16,2021,9
COM,-1.6991553,2021-09-16,2021,9
CRI,0.9698251,2021-09-16,2021,9
HRV,-0.7425625,2021-09-16,2021,9
CUB,0.06392481,2021-09-16,2021,9
CYP,-0.39577413,2021-09-16,2021,9
CZE,0.60304636,2021-09-16,2021,9
COD,0.10356191,2021-09-16,2021,9
DNK,-0.32267195,2021-09-16,2021,9
DJI,-0.08697995,2021-09-16,2021,9
DOM,0.3198536,2021-09-16,2021,9
TLS,-0.13425393,2021-09-16,2021,9
ECU,-0.31825823,2021-09-16,2021,9
EGY,-1.5062854,2021-09-16,2021,9
SLV,-0.3137075,2021-09-16,2021,9
GNQ,-0.25202778,2021-09-16,2021,9
ERI,0.34168357,2021-09-16,2021,9
EST,-0.48059097,2021-09-16,2021,9
ETH,0.041311428,2021-09-16,2021,9
FLK,-1.9671657,2021-09-16,2021,9
FRO,-0.25505862,2021-09-16,2021,9
FJI,-1.3892074,2021-09-16,2021,9
FIN,-0.3902504,2021-09-16,2021,9
FRA,0.16055122,2021-09-16,2021,9
PYF,-0.8465383,2021-09-16,2021,9
ATF,0.491452,2021-09-16,2021,9
GAB,-0.5963885,2021-09-16,2021,9
GMB,-0.5067209,2021-09-16,2021,9
GEO,1.0989418,2021-09-16,2021,9
DEU,0.27838695,2021-09-16,2021,9
GHA,0.62355113,2021-09-16,2021,9
GRC,-1.4251804,2021-09-16,2021,9
GRL,-0.68748546,2021-09-16,2021,9
GTM,-0.6667225,2021-09-16,2021,9
GIN,-0.07817934,2021-09-16,2021,9
GNB,-0.6678291,2021-09-16,2021,9
GUY,0.7818028,2021-09-16,2021,9
HTI,1.7961736,2021-09-16,2021,9
HND,-0.49878728,2021-09-16,2021,9
HUN,-0.49043,2021-09-16,2021,9
ISL,0.49593535,2021-09-16,2021,9
IND,0.12975219,2021-09-16,2021,9
IDN,0.97062063,2021-09-16,2021,9
IRN,-1.5624008,2021-09-16,2021,9
IRQ,-1.5633659,2021-09-16,2021,9
IRL,-0.6147571,2021-09-16,2021,9
ISR,-1.0991979,2021-09-16,2021,9
ITA,-1.0206078,2021-09-16,2021,9
CIV,0.31556016,2021-09-16,2021,9
JAM,0.9609535,2021-09-16,2021,9
JPN,0.28534892,2021-09-16,2021,9
JOR,-0.9907697,2021-09-16,2021,9
KAZ,-1.288718,2021-09-16,2021,9
KEN,0.5807593,2021-09-16,2021,9
XKX,-1.2350535,2021-09-16,2021,9
KWT,-1.80938,2021-09-16,2021,9
KGZ,-1.0399321,2021-09-16,2021,9
LAO,-1.0840348,2021-09-16,2021,9
LVA,-0.3601626,2021-09-16,2021,9
LBN,-0.70290244,2021-09-16,2021,9
LSO,0.05324599,2021-09-16,2021,9
LBR,-0.025932055,2021-09-16,2021,9
LBY,-1.6795641,2021-09-16,2021,9
LTU,0.26005957,2021-09-16,2021,9
LUX,0.30770758,2021-09-16,2021,9
MDG,-0.2656528,2021-09-16,2021,9
MWI,-0.13655631,2021-09-16,2021,9
MYS,1.1891978,2021-09-16,2021,9
MLI,-0.56459683,2021-09-16,2021,9
MRT,-0.45683149,2021-09-16,2021,9
MUS,0.9063838,2021-09-16,2021,9
MEX,0.6455039,2021-09-16,2021,9
MDA,-0.18966112,2021-09-16,2021,9
MNG,0.42992827,2021-09-16,2021,9
MNE,-1.1462139,2021-09-16,2021,9
MAR,-1.2570711,2021-09-16,2021,9
MOZ,-0.4940135,2021-09-16,2021,9
MMR,-0.2905226,2021-09-16,2021,9
NAM,-0.33446226,2021-09-16,2021,9
NPL,-0.38638827,2021-09-16,2021,9
NLD,-0.24072215,2021-09-16,2021,9
NCL,-1.5576617,2021-09-16,2021,9
NZL,0.3730267,2021-09-16,2021,9
NIC,-0.20023958,2021-09-16,2021,9
NER,-0.3796075,2021-09-16,2021,9
NGA,-0.22778086,2021-09-16,2021,9
PRK,-0.93773407,2021-09-16,2021,9
MKD,-0.72602487,2021-09-16,2021,9
NOR,-0.4945605,2021-09-16,2021,9
OMN,-1.3548976,2021-09-16,2021,9
PAK,-0.6104115,2021-09-16,2021,9
PSE,-1.3869289,2021-09-16,2021,9
PAN,0.8447832,2021-09-16,2021,9
PNG,0.034379926,2021-09-16,2021,9
PRY,-1.9073364,2021-09-16,2021,9
PER,-1.023947,2021-09-16,2021,9
PHL,0.13162376,2021-09-16,2021,9
POL,0.614137,2021-09-16,2021,9
PRT,-0.1456641,2021-09-16,2021,9
PRI,-0.99071175,2021-09-16,2021,9
QAT,-1.9517733,2021-09-16,2021,9
SRB,-1.0235934,2021-09-16,2021,9
COG,0.44979328,2021-09-16,2021,9
ROU,-0.5582768,2021-09-16,2021,9
RUS,-0.36920887,2021-09-16,2021,9
RWA,0.047926247,2021-09-16,2021,9
VCT,-0.68660927,2021-09-16,2021,9
WSM,-0.39158523,2021-09-16,2021,9
SAU,-1.6135257,2021-09-16,2021,9
SEN,-0.3577712,2021-09-16,2021,9
SIA,-0.5252896,2021-09-16,2021,9
SLE,-0.1642208,2021-09-16,2021,9
SVK,0.36019826,2021-09-16,2021,9
SVN,-0.88536185,2021-09-16,2021,9
SLB,0.036092382,2021-09-16,2021,9
SOM,-0.48367408,2021-09-16,2021,9
SOL,-0.656999,2021-09-16,2021,9
ZAF,-0.8331669,2021-09-16,2021,9
SGS,-2.5605283,2021-09-16,2021,9
KOR,0.2617268,2021-09-16,2021,9
SSD,-0.12095409,2021-09-16,2021,9
ESP,-0.17431223,2021-09-16,2021,9
LKA,0.7827866,2021-09-16,2021,9
SDN,-0.12948056,2021-09-16,2021,9
SUR,1.6643071,2021-09-16,2021,9
SWE,-0.4119009,2021-09-16,2021,9
CHE,0.3954379,2021-09-16,2021,9
SYR,-0.554208,2021-09-16,2021,9
TWN,0.295105,2021-09-16,2021,9
TJK,-1.7390966,2021-09-16,2021,9
THA,-0.17616141,2021-09-16,2021,9
BHS,0.73993784,2021-09-16,2021,9
TGO,0.6631773,2021-09-16,2021,9
TTO,1.0244869,2021-09-16,2021,9
TUN,-2.01622,2021-09-16,2021,9
TUR,0.44388992,2021-09-16,2021,9
TKM,-2.3741298,2021-09-16,2021,9
UGA,0.34700435,2021-09-16,2021,9
UKR,-0.13475145,2021-09-16,2021,9
ARE,-1.8480407,2021-09-16,2021,9
GBR,-0.51419926,2021-09-16,2021,9
TZA,-0.052471448,2021-09-16,2021,9
VIR,-1.0343069,2021-09-16,2021,9
USA,0.22014728,2021-09-16,2021,9
URY,-0.18190567,2021-09-16,2021,9
UZB,-2.0678995,2021-09-16,2021,9
VUT,-0.0020685436,2021-09-16,2021,9
VEN,-0.15769066,2021-09-16,2021,9
VNM,-0.6251256,2021-09-16,2021,9
ESH,-0.5128169,2021-09-16,2021,9
YEM,-0.68025506,2021-09-16,2021,9
ZMB,-0.3359397,2021-09-16,2021,9
ZWE,-0.30081448,2021-09-16,2021,9
SWZ,-1.2459671,2021-09-16,2021,9
AFG,-1.7567651,2021-10-16,2021,10
ALA,0.44105214,2021-10-16,2021,10
ALB,0.112939894,2021-10-16,2021,10
DZA,-1.5907046,2021-10-16,2021,10
AGO,0.09391864,2021-10-16,2021,10
ARG,-1.4447145,2021-10-16,2021,10
ARM,0.47873908,2021-10-16,2021,10
AUS,-0.4652735,2021-10-16,2021,10
AUT,-0.63694185,2021-10-16,2021,10
AZE,0.72965986,2021-10-16,2021,10
BGD,0.19851494,2021-10-16,2021,10
BLR,0.69742936,2021-10-16,2021,10
BEL,-0.33823705,2021-10-16,2021,10
BLZ,0.5035186,2021-10-16,2021,10
BEN,0.34926087,2021-10-16,2021,10
BTN,0.010700895,2021-10-16,2021,10
BOL,-1.0675347,2021-10-16,2021,10
BIH,-0.42220458,2021-10-16,2021,10
BWA,-0.37534204,2021-10-16,2021,10
BRA,-0.20281231,2021-10-16,2021,10
BRN,1.598202,2021-10-16,2021,10
BGR,-0.13748045,2021-10-16,2021,10
BFA,-0.19640662,2021-10-16,2021,10
BDI,-1.0109915,2021-10-16,2021,10
CPV,-0.059454296,2021-10-16,2021,10
KHM,1.419191,2021-10-16,2021,10
CMR,0.3348757,2021-10-16,2021,10
CAN,-0.25482732,2021-10-16,2021,10
CAF,0.58777606,2021-10-16,2021,10
TCD,0.25811377,2021-10-16,2021,10
CHL,-0.74708724,2021-10-16,2021,10
CHN,0.1975288,2021-10-16,2021,10
COL,0.45877197,2021-10-16,2021,10
COM,-1.7096012,2021-10-16,2021,10
CRI,0.97267723,2021-10-16,2021,10
HRV,-0.6423912,2021-10-16,2021,10
CUB,-0.8191811,2021-10-16,2021,10
CYP,-0.33799487,2021-10-16,2021,10
CZE,-0.24725808,2021-10-16,2021,10
COD,-0.07401335,2021-10-16,2021,10
DNK,0.03919558,2021-10-16,2021,10
DJI,-0.5512373,2021-10-16,2021,10
DOM,-0.0301902,2021-10-16,2021,10
TLS,-0.30187857,2021-10-16,2021,10
ECU,0.49015278,2021-10-16,2021,10
EGY,-1.1846031,2021-10-16,2021,10
SLV,-0.3019092,2021-10-16,2021,10
GNQ,-0.2764691,2021-10-16,2021,10
ERI,0.13419463,2021-10-16,2021,10
EST,0.55473834,2021-10-16,2021,10
ETH,0.37718785,2021-10-16,2021,10
FLK,-2.0191388,2021-10-16,2021,10
FRO,0.10490948,2021-10-16,2021,10
FJI,-1.3583477,2021-10-16,2021,10
FIN,1.0944157,2021-10-16,2021,10
FRA,-0.5108414,2021-10-16,2021,10
PYF,-0.435741,2021-10-16,2021,10
ATF,0.84634274,2021-10-16,2021,10
GAB,-1.2941655,2021-10-16,2021,10
GMB,0.15493853,2021-10-16,2021,10
GEO,0.99766785,2021-10-16,2021,10
DEU,-0.26465252,2021-10-16,2021,10
GHA,0.38168964,2021-10-16,2021,10
GRC,0.42646575,2021-10-16,2021,10
GRL,-0.31875235,2021-10-16,2021,10
GTM,-0.35447618,2021-10-16,2021,10
GIN,0.4202218,2021-10-16,2021,10
GNB,0.18843313,2021-10-16,2021,10
GUY,0.8827239,2021-10-16,2021,10
HTI,1.4204867,2021-10-16,2021,10
HND,-0.04978398,2021-10-16,2021,10
HUN,-0.61050117,2021-10-16,2021,10
ISL,1.7629741,2021-10-16,2021,10
IND,0.28628182,2021-10-16,2021,10
IDN,1.063496,2021-10-16,2021,10
IRN,-1.5794591,2021-10-16,2021,10
IRQ,-1.2919582,2021-10-16,2021,10
IRL,0.40957975,2021-10-16,2021,10
ISR,-0.6577515,2021-10-16,2021,10
ITA,-1.1019244,2021-10-16,2021,10
CIV,0.071331054,2021-10-16,2021,10
JAM,-0.11185525,2021-10-16,2021,10
JPN,0.50552624,2021-10-16,2021,10
JOR,-0.479725,2021-10-16,2021,10
KAZ,-1.0121737,2021-10-16,2021,10
KEN,0.92867154,2021-10-16,2021,10
XKX,0.07235816,2021-10-16,2021,10
KWT,-1.5727998,2021-10-16,2021,10
KGZ,-0.9222071,2021-10-16,2021,10
LAO,-0.36927876,2021-10-16,2021,10
LVA,0.26624367,2021-10-16,2021,10
LBN,-0.79315096,2021-10-16,2021,10
LSO,-0.2942901,2021-10-16,2021,10
LBR,-0.15586838,2021-10-16,2021,10
LBY,-1.244779,2021-10-16,2021,10
LTU,0.4450624,2021-10-16,2021,10
LUX,-0.7048723,2021-10-16,2021,10
MDG,-0.32934648,2021-10-16,2021,10
MWI,-0.681318,2021-10-16,2021,10
MYS,0.9363413,2021-10-16,2021,10
