iso_o,iso_d,distw
USA,BHS,2387.768
USA,BIH,8546.15
USA,BLR,8370.655
USA,BLZ,2752.557
USA,BMU,2732.28
USA,BOL,6913.281
USA,BRA,8088.514
USA,BRB,4439.892
USA,BRN,14329.03
USA,BTN,12647.57
USA,BWA,14079.47
USA,CAF,11507.79
USA,CAN,2079.297
USA,CCK,
USA,CHE,7734.57
USA,CHL,8338.666
USA,CHN,11183.43
USA,CIV,9461.04
USA,CMR,10854.13
USA,COG,11790.12
USA,COK,9572.153
USA,COL,4251.359
USA,COM,14808.5
USA,CPV,7131.334
USA,CRI,3556.189
USA,CUB,2580.628
USA,CXR,
USA,CYM,2747.087
USA,CYP,10170.9
USA,CZE,8008.006
USA,DEU,7595.452
USA,DJI,12813.75
USA,DMA,4137.067
USA,DNK,7410.588
USA,DOM,3310.567
USA,DZA,8125.746
USA,ECU,4833.328
USA,EGY,10456.59
USA,ERI,12265.22
USA,ESH,7376.142
USA,ESP,7437.157
USA,EST,7848.599
USA,ETH,12723.98
USA,FIN,7667.73
USA,FJI,11123.11
USA,FLK,10581.39
USA,FRA,7456.767
USA,FRO,6202.192
USA,FSM,11510.36
USA,GAB,11154.58
USA,GBR,6878.494
USA,GEO,10080.59
USA,GHA,9784.068
USA,GIB,7467.551
USA,GIN,8508.965
USA,GLP,4054.688
USA,GMB,7951.194
USA,GNB,8128.346
USA,GNQ,10910.82
USA,GRC,9319.274
USA,GRD,4381.094
USA,GRL,4273.145
USA,GTM,2999.736
USA,GUF,5578.075
USA,GUY,5091.054
USA,HKG,12635.47
USA,HND,3002.9
USA,HRV,8368.555
USA,HTI,3185.808
USA,HUN,8395.564
USA,IDN,15535.87
USA,IND,13131.91
USA,IRL,6515.071
USA,IRN,11098.36
USA,IRQ,10911.5
USA,ISL,5454.922
USA,ISR,10516.26
USA,ITA,8284.006
USA,JAM,3022.967
USA,JOR,10581.42
USA,JPN,10286.19
USA,KAZ,10257.21
USA,KEN,13476.74
USA,KGZ,10948.73
USA,KHM,14023.45
USA,KIR,10172.65
USA,KNA,4207.646
USA,KOR,10682.86
USA,KWT,11460.34
USA,LAO,13423.86
USA,LBN,10395.74
USA,LBR,8952.886
USA,LBY,9291.464
USA,LCA,4276.586
USA,LKA,14725.0
USA,LSO,14531.11
USA,LTU,8062.798
USA,LUX,7478.872
USA,LVA,7959.425
USA,MAC,
USA,MAR,7505.677
USA,MDA,8924.012
USA,MDG,15629.3
USA,MDV,14994.44
USA,MEX,2468.405
USA,MHL,10089.82
USA,MKD,8938.604
USA,MLI,8763.128
USA,MLT,8919.599
USA,MMR,13561.71
USA,MNG,10252.95
USA,MNP,11480.63
USA,MOZ,14690.45
USA,MRT,7771.823
USA,MSR,
USA,MTQ,4221.343
USA,MUS,16465.65
USA,MWI,14233.75
USA,MYS,14859.51
USA,NAM,13210.7
USA,NCL,12396.99
USA,NER,9733.807
USA,NFK,12680.81
USA,NGA,10213.47
USA,NIC,3287.268
USA,NIU,10231.16
USA,NLD,7281.814
USA,NOR,7056.674
USA,NPL,12610.69
USA,NRU,10923.49
USA,NZL,12765.8
USA,OMN,12482.55
USA,PAK,12267.36
USA,PAL,10540.99
USA,PAN,3774.604
USA,PCN,
USA,PER,5913.182
USA,PHL,13153.98
USA,PLW,12913.42
USA,PNG,13100.55
USA,POL,8085.486
USA,PRI,3577.989
USA,PRK,10460.33
USA,PRT,7004.538
USA,PRY,8069.483
USA,PYF,8582.451
USA,QAT,11999.23
USA,REU,16382.8
USA,ROM,8877.592
USA,RUS,8915.321
USA,RWA,12962.79
USA,SAU,11715.97
USA,SDN,11800.49
USA,SEN,7825.112
USA,SGP,15122.62
USA,SHN,10670.27
USA,SLB,12139.82
USA,SLE,8607.078
USA,SLV,3106.68
USA,SMR,8229.179
USA,SOM,13616.1
USA,SPM,3195.188
USA,STP,10837.43
USA,SUR,5410.951
USA,SVK,8289.6
USA,SVN,8220.779
USA,SWE,7440.511
USA,SWZ,14706.24
USA,SYC,15026.63
USA,SYR,10376.09
USA,TCA,3020.379
USA,TCD,10861.59
USA,TGO,9887.033
USA,THA,13936.19
USA,TJK,11220.49
USA,TKL,9663.725
USA,TKM,10963.1
USA,TMP,14869.5
USA,TON,10767.89
USA,TTO,4540.55
USA,TUN,8625.711
USA,TUR,9705.772
USA,TUV,10423.27
USA,TWN,12155.88
USA,TZA,13825.69
USA,UGA,12956.73
USA,UKR,8995.575
USA,URY,8948.568
USA,USA,1853.802
USA,UZB,10996.42
USA,VCT,4326.86
USA,VEN,4204.499
USA,VGB,3676.062
USA,VNM,13715.75
USA,VUT,11943.92
USA,WLF,10339.14
USA,WSM,10017.22
USA,YEM,12630.03
USA,YUG,8710.541
USA,ZAF,14418.61
USA,ZAR,12367.35
USA,ZMB,13702.22
USA,ZWE,14160.55
UZB,ABW,12713.79
UZB,AFG,741.451
UZB,AGO,7929.39
UZB,AIA,11768.33
UZB,ALB,4020.816
UZB,AND,5408.778
UZB,ANT,12562.04
UZB,ARE,2144.198
UZB,ARG,15463.13
UZB,ARM,2004.538
UZB,ATG,11792.14
UZB,AUS,11454.62
UZB,AUT,4215.698
UZB,AZE,1645.677
UZB,BDI,6289.114
UZB,BEL,4926.627
UZB,BEN,7443.36
UZB,BFA,7498.506
UZB,BGD,2818.222
UZB,BGR,3569.83
UZB,BHR,2312.541
UZB,BHS,11867.07
UZB,BIH,4087.73
UZB,BLR,3316.266
UZB,BLZ,13115.33
UZB,BMU,10571.25
UZB,BOL,14949.55
UZB,BRA,13248.79
UZB,BRB,11991.23
UZB,BRN,6109.604
UZB,BTN,2490.514
UZB,BWA,8367.028
UZB,CAF,6356.754
UZB,CAN,9891.136
UZB,CCK,
UZB,CHE,4787.358
UZB,CHL,16332.24
UZB,CHN,4284.946
UZB,CIV,8143.995
UZB,CMR,6835.737
UZB,COG,7426.14
UZB,COK,15006.85
UZB,COL,13617.38
UZB,COM,6390.386
UZB,CPV,9073.203
UZB,CRI,13710.65
UZB,CUB,12298.06
UZB,CXR,
UZB,CYM,12645.64
UZB,CYP,3120.875
UZB,CZE,4161.362
UZB,DEU,4539.407
UZB,DJI,4086.208
UZB,DMA,11911.11
UZB,DNK,4390.536
UZB,DOM,12135.14
UZB,DZA,5564.854
UZB,ECU,14584.71
UZB,EGY,3551.923
UZB,ERI,4008.519
UZB,ESH,7470.281
UZB,ESP,5860.19
UZB,EST,3590.956
UZB,ETH,4549.47
UZB,FIN,3700.497
UZB,FJI,12963.69
UZB,FLK,15809.2
UZB,FRA,5147.519
UZB,FRO,5352.872
UZB,FSM,9034.869
UZB,GAB,7415.471
UZB,GBR,5261.337
UZB,GEO,2048.518
UZB,GHA,7788.704
UZB,GIB,6247.976
UZB,GIN,8555.579
UZB,GLP,11846.99
UZB,GMB,8601.417
UZB,GNB,8638.059
UZB,GNQ,7242.745
UZB,GRC,3814.942
UZB,GRD,12216.74
UZB,GRL,7042.641
UZB,GTM,13488.79
UZB,GUF,12182.0
UZB,GUY,12445.71
UZB,HKG,4740.306
UZB,HND,13340.18
UZB,HRV,4193.633
UZB,HTI,12266.06
UZB,HUN,3927.401
UZB,IDN,6528.301
UZB,IND,2301.426
UZB,IRL,5603.627
UZB,IRN,1658.115
UZB,IRQ,2248.246
UZB,ISL,5998.301
UZB,ISR,3127.062
UZB,ITA,4603.888
UZB,JAM,12566.24
UZB,JOR,3048.631
UZB,JPN,5926.417
UZB,KAZ,1080.526
UZB,KEN,5660.923
UZB,KGZ,542.0821
UZB,KHM,4784.73
UZB,KIR,11257.57
UZB,KNA,11517.3
UZB,KOR,5061.331
UZB,KWT,2249.618
UZB,LAO,4225.912
UZB,LBN,2982.603
UZB,LBR,8602.88
UZB,LBY,4721.037
UZB,LCA,12008.14
UZB,LKA,3894.04
UZB,LSO,8862.705
UZB,LTU,3602.219
UZB,LUX,4838.571
UZB,LVA,3609.165
UZB,MAC,
UZB,MAR,6505.584
UZB,MDA,3210.541
UZB,MDG,7010.844
UZB,MDV,4168.857
UZB,MEX,12934.35
UZB,MHL,10431.41
UZB,MKD,3868.357
UZB,MLI,7845.463
UZB,MLT,4658.696
UZB,MMR,3673.879
UZB,MNG,3057.078
UZB,MNP,7872.874
UZB,MOZ,7684.482
UZB,MRT,8143.457
UZB,MSR,
UZB,MTQ,11953.67
UZB,MUS,6885.948
UZB,MWI,7069.365
UZB,MYS,5477.856
UZB,NAM,8761.824
UZB,NCL,12230.7
UZB,NER,6754.932
UZB,NFK,12844.18
UZB,NGA,7140.793
UZB,NIC,13564.29
UZB,NIU,14042.88
UZB,NLD,4844.325
UZB,NOR,4500.753
UZB,NPL,2113.616
UZB,NRU,10780.91
UZB,NZL,13938.25
UZB,OMN,2238.263
UZB,PAK,1381.744
UZB,PAL,3160.561
UZB,PAN,13627.15
UZB,PCN,
UZB,PER,15267.12
UZB,PHL,5996.321
UZB,PLW,7485.266
UZB,PNG,9634.594
UZB,POL,3881.657
UZB,PRI,11951.23
UZB,PRK,4863.105
UZB,PRT,6391.251
UZB,PRY,14738.06
UZB,PYF,15578.05
UZB,QAT,2334.051
UZB,REU,7014.949
UZB,ROM,3480.307
UZB,RUS,2528.859
UZB,RWA,6148.622
UZB,SAU,3009.009
UZB,SDN,4539.788
UZB,SEN,8566.578
UZB,SGP,5667.125
UZB,SHN,10144.28
UZB,SLB,10807.62
UZB,SLE,8640.284
UZB,SLV,13534.58
UZB,SMR,4519.459
UZB,SOM,4758.274
UZB,SPM,8844.054
UZB,STP,7642.152
UZB,SUR,12231.52
UZB,SVK,3929.465
UZB,SVN,4283.748
UZB,SWE,4141.056
UZB,SWZ,8398.732
UZB,SYC,5229.3
UZB,SYR,2800.897
UZB,TCA,11936.89
UZB,TCD,6045.209
UZB,TGO,7572.929
UZB,THA,4348.049
UZB,TJK,340.0008
UZB,TKL,13211.08
UZB,TKM,850.7103
UZB,TMP,8041.112
UZB,TON,13725.65
UZB,TTO,12345.5
UZB,TUN,5003.718
UZB,TUR,3085.887
UZB,TUV,12284.51
UZB,TWN,5190.932
UZB,TZA,6133.316
UZB,UGA,5744.832
UZB,UKR,2897.537
UZB,URY,15160.87
UZB,USA,10996.42
UZB,UZB,321.073
UZB,VCT,12095.31
UZB,VEN,12798.81
UZB,VGB,11840.72
UZB,VNM,4765.719
UZB,VUT,12045.74
UZB,WLF,13119.99
UZB,WSM,13518.18
UZB,YEM,3733.849
UZB,YUG,3887.977
UZB,ZAF,8884.0
UZB,ZAR,7109.291
UZB,ZMB,7374.839
UZB,ZWE,7688.314
VCT,ABW,953.587
VCT,AFG,12487.69
VCT,AGO,8674.43
VCT,AIA,594.9724
VCT,ALB,8313.755
VCT,AND,6805.012
VCT,ANT,799.943
VCT,ARE,11938.84
VCT,ARG,5169.55
VCT,ARM,10368.92
VCT,ATG,443.9466
VCT,AUS,16379.51
VCT,AUT,7924.791
VCT,AZE,10699.83
VCT,BDI,10191.78
VCT,BEL,7174.727
VCT,BEN,6962.956
VCT,BFA,6396.014
VCT,BGD,14907.56
VCT,BGR,8715.049
VCT,BHR,11456.5
VCT,BHS,2177.416
VCT,BIH,8140.118
VCT,BLR,8787.73
VCT,BLZ,2959.884
VCT,BMU,2163.754
VCT,BOL,3452.527
VCT,BRA,3972.844
VCT,BRB,174.9526
VCT,BRN,17982.44
VCT,BTN,14559.03
VCT,BWA,10330.86
VCT,CAF,8776.006
VCT,CAN,4576.191
VCT,CCK,
VCT,CHE,7356.095
VCT,CHL,5273.914
VCT,CHN,14557.25
VCT,CIV,6244.684
VCT,CMR,7995.337
VCT,COG,8541.086
VCT,COK,11398.48
VCT,COL,1717.948
VCT,COM,11908.4
VCT,CPV,4011.883
VCT,CRI,2524.752
VCT,CUB,2192.656
VCT,CXR,
VCT,CYM,2258.002
VCT,CYP,9584.615
VCT,CZE,7953.747
VCT,DEU,7565.87
VCT,DJI,11240.18
VCT,DMA,246.5483
VCT,DNK,7722.578
VCT,DOM,1135.079
VCT,DZA,6879.138
VCT,ECU,2589.026
VCT,EGY,9506.353
VCT,ERI,10741.84
VCT,ESH,5185.14
VCT,ESP,6399.582
VCT,EST,8579.494
VCT,ETH,10856.6
VCT,FIN,8523.281
VCT,FJI,13660.25
VCT,FLK,7232.896
VCT,FRA,6999.154
VCT,FRO,6919.885
VCT,FSM,15592.67
VCT,GAB,7985.557
VCT,GBR,6842.959
VCT,GEO,10241.49
VCT,GHA,6669.463
VCT,GIB,6105.699
VCT,GIN,5295.093
VCT,GLP,344.9108
VCT,GMB,4852.42
VCT,GNB,4963.614
VCT,GNQ,7851.735
VCT,GRC,8657.187
VCT,GRD,125.374
VCT,GRL,5977.5
VCT,GTM,3185.376
VCT,GUF,1297.407
VCT,GUY,815.1634
VCT,HKG,16048.79
VCT,HND,2848.883
VCT,HRV,8003.078
VCT,HTI,1347.977
VCT,HUN,8227.309
VCT,IDN,18505.47
VCT,IND,14011.61
VCT,IRL,6505.285
VCT,IRN,11174.38
VCT,IRQ,10643.76
VCT,ISL,6453.559
VCT,ISR,9807.58
VCT,ITA,7662.165
VCT,JAM,1777.708
VCT,JOR,9901.517
VCT,JPN,14250.3
VCT,KAZ,11756.68
VCT,KEN,10950.43
VCT,KGZ,12370.19
VCT,KHM,16834.55
VCT,KIR,13711.62
VCT,KNA,913.2407
VCT,KOR,14406.6
VCT,KWT,11095.6
VCT,LAO,16192.63
VCT,LBN,9815.837
VCT,LBR,5624.756
VCT,LBY,8042.35
VCT,LCA,94.27333
VCT,LKA,15182.21
VCT,LSO,10625.2
VCT,LTU,8507.557
VCT,LUX,7271.499
VCT,LVA,8518.347
VCT,MAC,
VCT,MAR,5930.08
VCT,MDA,8948.582
VCT,MDG,12432.53
VCT,MDV,14670.21
VCT,MEX,4378.964
VCT,MHL,13918.31
VCT,MKD,8447.472
VCT,MLI,5847.597
VCT,MLT,7881.851
VCT,MMR,15756.6
VCT,MNG,13115.57
VCT,MNP,15709.44
VCT,MOZ,11177.16
VCT,MRT,4989.709
VCT,MSR,
VCT,MTQ,164.3965
VCT,MUS,13489.64
VCT,MWI,10972.64
VCT,MYS,17500.64
VCT,NAM,9394.504
VCT,NCL,14922.4
VCT,NER,7142.044
VCT,NFK,14665.64
VCT,NGA,7323.744
VCT,NIC,2713.127
VCT,NIU,12427.04
VCT,NLD,7254.812
VCT,NOR,7698.22
VCT,NPL,14198.37
VCT,NRU,14546.68
VCT,NZL,13868.46
VCT,OMN,12230.39
VCT,PAK,13031.44
VCT,PAL,9803.994
VCT,PAN,2121.217
VCT,PCN,
VCT,PER,3224.471
VCT,PHL,17055.51
VCT,PLW,17164.76
VCT,PNG,16865.81
VCT,POL,8223.783
VCT,PRI,787.7646
VCT,PRK,14112.26
VCT,PRT,5839.136
VCT,PRY,4308.231
VCT,PYF,10289.88
VCT,QAT,11574.02
VCT,REU,13281.94
VCT,ROM,8720.924
VCT,RUS,9990.363
VCT,RWA,10189.28
VCT,SAU,10857.77
VCT,SDN,10001.61
VCT,SEN,4781.592
VCT,SGP,17729.21
VCT,SHN,6693.294
VCT,SLB,15543.97
VCT,SLE,5330.609
VCT,SLV,3021.835
VCT,SMR,7701.645
VCT,SOM,11658.32
VCT,SPM,3776.26
VCT,STP,7614.601
VCT,SUR,1142.05
VCT,SVK,8203.309
VCT,SVN,7889.266
VCT,SWE,8018.461
VCT,SWZ,10920.15
VCT,SYC,13024.15
VCT,SYR,9918.457
VCT,TCA,1408.923
VCT,TCD,8391.974
VCT,TGO,6852.828
VCT,THA,16426.31
VCT,TJK,12285.72
VCT,TKL,12432.8
VCT,TKM,11573.12
VCT,TMP,19134.85
VCT,TON,12981.62
VCT,TTO,302.993
VCT,TUN,7503.211
VCT,TUR,9350.345
VCT,TUV,13486.33
VCT,TWN,15858.51
VCT,TZA,11042.5
VCT,UGA,10394.33
VCT,UKR,9231.741
VCT,URY,5296.504
VCT,USA,4326.86
VCT,UZB,12095.31
VCT,VCT,22.85809
VCT,VEN,819.693
VCT,VGB,689.1908
VCT,VNM,16706.37
VCT,VUT,14742.48
VCT,WLF,13006.41
VCT,WSM,12553.64
VCT,YEM,11283.49
VCT,YUG,8349.847
VCT,ZAF,10524.7
VCT,ZAR,9204.21
VCT,ZMB,10328.89
VCT,ZWE,10642.21
VEN,ABW,437.7823
VEN,AFG,13221.28
VEN,AGO,9298.371
VEN,AIA,1076.076
VEN,ALB,9085.091
VEN,AND,7571.292
VEN,ANT,457.6761
VEN,ARE,12726.39
VEN,ARG,4886.743
VEN,ARM,11126.1
VEN,ATG,1043.747
VEN,AUS,15655.38
VEN,AUT,8668.333
VEN,AZE,11450.69
VEN,BDI,10889.7
VEN,BEL,7899.509
VEN,BEN,7695.478
VEN,BFA,7149.583
VEN,BGD,15593.73
VEN,BGR,9478.729
VEN,BHR,12245.37
VEN,BHS,2003.94
VEN,BIH,8900.475
VEN,BLR,9494.653
VEN,BLZ,2385.929
VEN,BMU,2519.286
VEN,BOL,3085.753
VEN,BRA,4081.522
VEN,BRB,970.2792
VEN,BRN,18335.08
VEN,BTN,15227.84
VEN,BWA,10852.55
VEN,CAF,9509.445
VEN,CAN,4646.618
VEN,CCK,
VEN,CHE,8103.648
VEN,CHL,4840.624
VEN,CHN,14879.16
VEN,CIV,6959.524
VEN,CMR,8725.546
VEN,COG,9211.124
VEN,COK,10609.59
VEN,COL,961.3485
VEN,COM,12561.44
VEN,CPV,4778.995
VEN,CRI,1798.523
VEN,CUB,1860.82
VEN,CXR,
VEN,CYM,1798.897
VEN,CYP,10367.41
VEN,CZE,8686.662
VEN,DEU,8289.505
VEN,DJI,12020.15
VEN,DMA,944.365
VEN,DNK,8418.031
VEN,DOM,1039.342
VEN,DZA,7666.082
VEN,ECU,1835.851
VEN,EGY,10298.0
VEN,ERI,11527.51
VEN,ESH,5980.845
VEN,ESP,7173.036
VEN,EST,9249.745
VEN,ETH,11626.69
VEN,FIN,9177.622
VEN,FJI,12882.59
VEN,FLK,6947.01
VEN,FRA,7745.798
VEN,FRO,7548.085
VEN,FSM,15103.68
VEN,GAB,8677.986
VEN,GBR,7552.117
VEN,GEO,10992.84
VEN,GHA,7390.855
VEN,GIB,6891.147
VEN,GIN,6027.382
VEN,GLP,995.8714
VEN,GMB,5606.552
VEN,GNB,5708.349
VEN,GNQ,8561.751
VEN,GRC,9435.808
VEN,GRD,728.5333
VEN,GRL,6410.763
VEN,GTM,2544.882
VEN,GUF,1744.439
VEN,GUY,1141.277
VEN,HKG,16413.16
VEN,HND,2221.549
VEN,HRV,8759.081
VEN,HTI,1117.065
VEN,HUN,8973.202
VEN,IDN,19146.71
VEN,IND,14767.55
VEN,IRL,7204.176
VEN,IRN,11941.75
VEN,IRQ,11422.36
VEN,ISL,7027.216
VEN,ISR,10595.44
VEN,ITA,8428.454
VEN,JAM,1353.317
VEN,JOR,10689.08
VEN,JPN,14291.12
VEN,KAZ,12403.77
VEN,KEN,11669.62
VEN,KGZ,13043.7
VEN,KHM,17434.85
VEN,KIR,13056.6
VEN,KNA,1444.234
VEN,KOR,14585.11
VEN,KWT,11881.09
VEN,LAO,16766.13
VEN,LBN,10599.96
VEN,LBR,6334.253
VEN,LBY,8834.523
VEN,LCA,885.5299
VEN,LKA,15972.83
VEN,LSO,11084.66
VEN,LTU,9206.366
VEN,LUX,8004.701
VEN,LVA,9205.836
VEN,MAC,
VEN,MAR,6720.714
VEN,MDA,9691.257
VEN,MDG,13021.78
VEN,MDV,15452.91
VEN,MEX,3844.673
VEN,MHL,13338.04
VEN,MKD,9216.208
VEN,MLI,6603.693
VEN,MLT,8668.647
VEN,MMR,16427.07
VEN,MNG,13549.32
VEN,MNP,15399.38
VEN,MOZ,11734.78
VEN,MRT,5767.499
VEN,MSR,
VEN,MTQ,921.8965
VEN,MUS,14071.84
VEN,MWI,11592.59
VEN,MYS,18159.29
VEN,NAM,9912.035
VEN,NCL,14132.98
VEN,NER,7907.837
VEN,NFK,13869.88
VEN,NGA,8060.509
VEN,NIC,2030.937
VEN,NIU,11643.46
VEN,NLD,7972.386
VEN,NOR,8356.946
VEN,NPL,14898.57
VEN,NRU,13892.18
VEN,NZL,13094.97
VEN,OMN,13018.79
VEN,PAK,13779.65
VEN,PAL,10592.56
VEN,PAN,1368.784
VEN,PCN,
VEN,PER,2599.938
VEN,PHL,17201.04
VEN,PLW,16894.28
VEN,PNG,16184.47
VEN,POL,8945.273
VEN,PRI,980.7336
VEN,PRK,14316.51
VEN,PRT,6612.897
VEN,PRY,4113.11
VEN,PYF,9503.326
VEN,QAT,12363.6
VEN,REU,13854.43
VEN,ROM,9472.918
VEN,RUS,10642.34
VEN,RWA,10896.08
VEN,SAU,11649.91
VEN,SDN,10782.29
VEN,SEN,5542.355
VEN,SGP,18446.06
VEN,SHN,7181.181
VEN,SLB,14822.89
VEN,SLE,6053.702
VEN,SLV,2364.895
VEN,SMR,8463.814
VEN,SOM,12410.78
VEN,SPM,4247.758
VEN,STP,8305.215
VEN,SUR,1556.514
VEN,SVK,8942.822
VEN,SVN,8641.558
VEN,SWE,8692.383
VEN,SWZ,11417.6
VEN,SYC,13745.34
VEN,SYR,10698.75
VEN,TCA,1354.841
VEN,TCD,9152.51
VEN,TGO,7581.377
VEN,THA,17075.73
VEN,TJK,12996.93
VEN,TKL,11686.68
VEN,TKM,12311.3
VEN,TMP,18551.79
VEN,TON,12194.99
VEN,TTO,710.9752
VEN,TUN,8290.155
VEN,TUR,10121.22
VEN,TUV,12756.5
VEN,TWN,16088.24
VEN,TZA,11730.98
VEN,UGA,11119.83
VEN,UKR,9962.241
VEN,URY,5075.996
VEN,USA,4204.499
VEN,UZB,12798.81
VEN,VCT,819.693
VEN,VEN,355.838
VEN,VGB,1035.607
VEN,VNM,17250.4
VEN,VUT,13969.38
VEN,WLF,12244.41
VEN,WSM,11787.31
VEN,YEM,12070.5
VEN,YUG,9109.979
VEN,ZAF,10985.03
VEN,ZAR,9874.606
VEN,ZMB,10941.91
VEN,ZWE,11218.1
VGB,ABW,879.4905
VGB,AFG,12289.68
VGB,AGO,9160.085
VGB,AIA,162.4788
VGB,ALB,8223.795
VGB,AND,6701.142
VGB,ANT,751.322
VGB,ARE,11919.33
VGB,ARG,5769.861
VGB,ARM,10230.12
VGB,ATG,324.131
VGB,AUS,16508.4
VGB,AUT,7754.664
VGB,AZE,10543.63
VGB,BDI,10578.26
VGB,BEL,6963.846
VGB,BEN,7313.138
VGB,BFA,6706.001
VGB,BGD,14624.37
VGB,BGR,8598.573
VGB,BHR,11447.14
VGB,BHS,1536.381
VGB,BIH,8014.609
VGB,BLR,8540.747
VGB,BLZ,2526.751
VGB,BMU,1547.523
VGB,BOL,4002.031
VGB,BRA,4647.183
VGB,BRB,797.5532
VGB,BRN,17445.44
VGB,BTN,14251.14
VGB,BWA,10890.94
VGB,CAF,9111.149
VGB,CAN,3902.996
VGB,CCK,
VGB,CHE,7197.004
VGB,CHL,5796.702
VGB,CHN,13976.06
VGB,CIV,6633.358
VGB,CMR,8340.269
VGB,COG,8976.49
VGB,COK,11242.78
VGB,COL,1795.207
VGB,COM,12342.19
VGB,CPV,4315.115
VGB,CRI,2307.986
VGB,CUB,1629.922
VGB,CXR,
VGB,CYM,1769.79
VGB,CYP,9540.617
VGB,CZE,7759.026
VGB,DEU,7352.69
VGB,DJI,11427.93
VGB,DMA,483.9245
VGB,DNK,7456.302
VGB,DOM,583.7258
VGB,DZA,6865.203
VGB,ECU,2749.637
VGB,EGY,9525.634
VGB,ERI,10904.48
VGB,ESH,5303.048
VGB,ESP,6326.356
VGB,EST,8273.076
VGB,ETH,11084.05
VGB,FIN,8194.709
VGB,FJI,13423.51
VGB,FLK,7840.155
VGB,FRA,6840.723
VGB,FRO,6556.527
VGB,FSM,14984.67
VGB,GAB,8395.028
VGB,GBR,6602.672
VGB,GEO,10087.17
VGB,GHA,7042.921
VGB,GIB,6084.15
VGB,GIN,5662.518
VGB,GLP,404.757
VGB,GMB,5178.46
VGB,GNB,5309.869
VGB,GNQ,8235.44
VGB,GRC,8595.898
VGB,GRD,767.4055
VGB,GRL,5434.881
VGB,GTM,2812.371
VGB,GUF,1970.564
VGB,GUY,1501.972
VGB,HKG,15492.32
VGB,HND,2475.939
VGB,HRV,7865.43
VGB,HTI,827.3575
VGB,HUN,8062.429
VGB,IDN,18284.21
VGB,IND,13877.71
VGB,IRL,6246.149
VGB,IRN,11067.38
VGB,IRQ,10578.84
VGB,ISL,6027.986
VGB,ISR,9793.027
VGB,ITA,7558.836
VGB,JAM,1313.611
VGB,JOR,9884.911
VGB,JPN,13575.52
VGB,KAZ,11421.8
VGB,KEN,11296.7
VGB,KGZ,12068.44
VGB,KHM,16454.71
VGB,KIR,13242.5
VGB,KNA,667.1852
VGB,KOR,13764.53
VGB,KWT,11063.76
VGB,LAO,15783.94
VGB,LBN,9778.406
VGB,LBR,6028.325
VGB,LBY,8069.599
VGB,LCA,629.1589
VGB,LKA,15203.95
VGB,LSO,11221.53
VGB,LTU,8246.411
VGB,LUX,7078.469
VGB,LVA,8238.395
VGB,MAC,
VGB,MAR,5945.175
VGB,MDA,8774.669
VGB,MDG,12926.63
VGB,MDV,14803.26
VGB,MEX,3878.244
VGB,MHL,13376.88
VGB,MKD,8348.019
VGB,MLI,6156.216
VGB,MLT,7863.646
VGB,MMR,15452.67
VGB,MNG,12588.72
VGB,MNP,15035.87
VGB,MOZ,11703.0
VGB,MRT,5240.228
VGB,MSR,
VGB,MTQ,570.682
VGB,MUS,13982.7
VGB,MWI,11448.45
VGB,MYS,17224.73
VGB,NAM,9961.431
VGB,NCL,14729.55
VGB,NER,7411.446
VGB,NFK,14586.62
VGB,NGA,7661.287
VGB,NIC,2415.444
VGB,NIU,12227.71
VGB,NLD,7029.31
VGB,NOR,7376.388
VGB,NPL,13937.03
VGB,NRU,14069.03
VGB,NZL,13938.84
VGB,OMN,12221.54
VGB,PAK,12872.79
VGB,PAL,9794.426
VGB,PAN,1989.162
VGB,PCN,
VGB,PER,3572.862
VGB,PHL,16419.46
VGB,PLW,16479.79
VGB,PNG,16390.89
VGB,POL,8005.191
VGB,PRI,175.987
VGB,PRK,13477.59
VGB,PRT,5766.606
VGB,PRY,4939.489
VGB,PYF,10124.42
VGB,QAT,11570.42
VGB,REU,13785.22
VGB,ROM,8571.117
VGB,RUS,9671.719
VGB,RWA,10562.04
VGB,SAU,10905.79
VGB,SDN,10191.68
VGB,SEN,5091.189
VGB,SGP,17498.35
VGB,SHN,7284.141
VGB,SLB,15146.02
VGB,SLE,5714.734
VGB,SLV,2675.334
VGB,SMR,7582.458
VGB,SOM,11926.61
VGB,SPM,3252.057
VGB,STP,8029.467
VGB,SUR,1822.981
VGB,SVK,8023.116
VGB,SVN,7741.429
VGB,SWE,7718.326
VGB,SWZ,11493.23
VGB,SYC,13350.46
VGB,SYR,9862.61
VGB,TCA,772.211
VGB,TCD,8666.539
VGB,TGO,7211.795
VGB,THA,16097.77
VGB,TJK,12043.84
VGB,TKL,12115.37
VGB,TKM,11386.07
VGB,TMP,18485.87
VGB,TON,12794.43
VGB,TTO,952.4091
VGB,TUN,7487.941
VGB,TUR,9257.195
VGB,TUV,13127.04
VGB,TWN,15240.14
VGB,TZA,11436.16
VGB,UGA,10733.36
VGB,UKR,9030.614
VGB,URY,5923.422
VGB,USA,3676.062
VGB,UZB,11840.72
VGB,VCT,689.1908
VGB,VEN,1035.607
VGB,VGB,21.8432
VGB,VNM,16276.21
VGB,VUT,14477.81
VGB,WLF,12724.0
VGB,WSM,12287.72
VGB,YEM,11432.72
VGB,YUG,8223.558
VGB,ZAF,11119.15
VGB,ZAR,9633.292
VGB,ZMB,10815.35
VGB,ZWE,11160.3
VNM,ABW,17039.94
VNM,AFG,4505.89
VNM,AGO,10600.14
