country,date,spei
Laos,2021-05-16,-0.29527894
Latvia,2021-05-16,0.99574596
Lebanon,2021-05-16,-1.4729296
Lesotho,2021-05-16,-0.3663459
Liberia,2021-05-16,-0.28301394
Libya,2021-05-16,-1.1260221
Lithuania,2021-05-16,0.8301493
Luxembourg,2021-05-16,0.031717334
Madagascar,2021-05-16,-0.31522733
Malawi,2021-05-16,-0.3502988
Malaysia,2021-05-16,0.6687797
Mali,2021-05-16,-0.9287824
Mauritania,2021-05-16,-0.97667944
Mauritius,2021-05-16,0.763372
Mexico,2021-05-16,-0.42578465
Moldova,2021-05-16,0.8780396
Mongolia,2021-05-16,-0.44973972
Montenegro,2021-05-16,-0.41087678
Morocco,2021-05-16,-0.9136807
Mozambique,2021-05-16,-0.28323448
Myanmar,2021-05-16,-1.5035462
Namibia,2021-05-16,0.022211872
Nepal,2021-05-16,0.92895806
Netherlands,2021-05-16,0.45848405
New Caledonia,2021-05-16,0.49360678
New Zealand,2021-05-16,0.35783994
Nicaragua,2021-05-16,0.04767251
Niger,2021-05-16,-1.7166284
Nigeria,2021-05-16,-1.268883
North Korea,2021-05-16,0.94027275
North Macedonia,2021-05-16,-0.5954621
Northern Cyprus,2021-05-16,-0.9841907
Norway,2021-05-16,0.4890063
Oman,2021-05-16,-2.1325598
Pakistan,2021-05-16,-0.48343664
Palestine,2021-05-16,-1.2575144
Panama,2021-05-16,0.9587119
Papua New Guinea,2021-05-16,0.26298642
Paraguay,2021-05-16,-0.9089776
Peru,2021-05-16,0.21357217
Philippines,2021-05-16,0.39406955
Poland,2021-05-16,0.35242048
Portugal,2021-05-16,-0.8792997
Puerto Rico,2021-05-16,-0.44795516
Qatar,2021-05-16,-2.291623
Republic of Serbia,2021-05-16,0.031055251
Republic of the Congo,2021-05-16,-0.19303212
Romania,2021-05-16,0.6726447
Russia,2021-05-16,-0.23226686
Rwanda,2021-05-16,0.34907106
Saint Vincent and the Grenadines,2021-05-16,0.8378476
Samoa,2021-05-16,-1.0030141
Saudi Arabia,2021-05-16,-1.8109535
Senegal,2021-05-16,-1.1618316
Siachen Glacier,2021-05-16,0.8753536
Sierra Leone,2021-05-16,-0.28067225
Slovakia,2021-05-16,-0.12942603
Slovenia,2021-05-16,0.2845219
Solomon Islands,2021-05-16,0.006883861
Somalia,2021-05-16,0.23219946
Somaliland,2021-05-16,0.07096619
South Africa,2021-05-16,-1.0528301
South Georgia and the Islands,2021-05-16,-2.194632
South Korea,2021-05-16,1.0124335
South Sudan,2021-05-16,-0.08021007
Spain,2021-05-16,-1.0875205
Sri Lanka,2021-05-16,0.34719065
Sudan,2021-05-16,-0.6409295
Suriname,2021-05-16,1.2089667
Sweden,2021-05-16,0.3688598
Switzerland,2021-05-16,0.010439708
Syria,2021-05-16,-1.7654973
Taiwan,2021-05-16,-0.7382149
Tajikistan,2021-05-16,-0.32456478
Thailand,2021-05-16,0.21768422
The Bahamas,2021-05-16,-1.3803934
Togo,2021-05-16,-1.3273836
Trinidad and Tobago,2021-05-16,2.0454235
Tunisia,2021-05-16,-0.9250408
Turkey,2021-05-16,-1.1722727
Turkmenistan,2021-05-16,-1.7113528
Uganda,2021-05-16,0.43365803
Ukraine,2021-05-16,0.68034005
United Arab Emirates,2021-05-16,-2.063461
United Kingdom,2021-05-16,-0.046047658
United Republic of Tanzania,2021-05-16,-0.37138343
United States Virgin Islands,2021-05-16,-1.1876584
United States of America,2021-05-16,-0.14907336
Uruguay,2021-05-16,-0.27580562
Uzbekistan,2021-05-16,-1.5821242
Vanuatu,2021-05-16,0.056465372
Venezuela,2021-05-16,0.2555532
Vietnam,2021-05-16,-0.17003661
Western Sahara,2021-05-16,-0.9607815
Yemen,2021-05-16,-0.52699685
Zambia,2021-05-16,0.095656164
Zimbabwe,2021-05-16,-0.41583067
eSwatini,2021-05-16,-1.1535162
Afghanistan,2021-06-16,-1.6761936
Aland,2021-06-16,-0.1936673
Albania,2021-06-16,-1.3612174
Algeria,2021-06-16,-0.8935759
Angola,2021-06-16,0.06647789
Antarctica,2021-06-16,
Argentina,2021-06-16,-0.25485313
Armenia,2021-06-16,-2.873511
Australia,2021-06-16,-0.30639392
Austria,2021-06-16,-0.65107286
Azerbaijan,2021-06-16,-2.3206742
Bangladesh,2021-06-16,-0.5657984
Belarus,2021-06-16,-0.20617959
Belgium,2021-06-16,0.7153035
Belize,2021-06-16,-0.051404674
Benin,2021-06-16,-1.6768038
Bhutan,2021-06-16,-0.8749533
Bolivia,2021-06-16,-0.18555674
Bosnia and Herzegovina,2021-06-16,-1.2258738
Botswana,2021-06-16,-0.6661526
Brazil,2021-06-16,-0.47425956
Brunei,2021-06-16,-0.49786875
Bulgaria,2021-06-16,1.1010451
Burkina Faso,2021-06-16,-0.5449965
Burundi,2021-06-16,-0.5039576
Cabo Verde,2021-06-16,-0.8225929
Cambodia,2021-06-16,0.180712
Cameroon,2021-06-16,-0.06998311
Canada,2021-06-16,-0.2851249
Cayman Islands,2021-06-16,
Central African Republic,2021-06-16,-0.27314627
Chad,2021-06-16,-0.7591872
Chile,2021-06-16,-0.82727027
China,2021-06-16,0.04044025
Colombia,2021-06-16,0.35552296
Comoros,2021-06-16,0.73708767
Costa Rica,2021-06-16,0.0757204
Croatia,2021-06-16,-1.101122
Cuba,2021-06-16,-0.57524395
Cyprus,2021-06-16,-1.4373934
Czechia,2021-06-16,-0.57503146
Democratic Republic of the Congo,2021-06-16,0.02021598
Denmark,2021-06-16,-0.46394497
Djibouti,2021-06-16,-0.13046835
Dominican Republic,2021-06-16,-0.73953027
East Timor,2021-06-16,-0.9565363
Ecuador,2021-06-16,-0.22207344
Egypt,2021-06-16,-1.1675448
El Salvador,2021-06-16,-0.31372783
Equatorial Guinea,2021-06-16,0.34012195
Eritrea,2021-06-16,0.49194878
Estonia,2021-06-16,-0.06386527
Ethiopia,2021-06-16,0.14500776
Falkland Islands,2021-06-16,-0.6747756
Faroe Islands,2021-06-16,-0.41847005
Fiji,2021-06-16,-0.76337636
Finland,2021-06-16,-0.046643037
France,2021-06-16,0.47010016
French Polynesia,2021-06-16,-1.3115864
French Southern and Antarctic Lands,2021-06-16,0.9208156
Gabon,2021-06-16,0.013355391
Gambia,2021-06-16,-0.50987065
Georgia,2021-06-16,-2.1067338
Germany,2021-06-16,0.20533389
Ghana,2021-06-16,-1.0542765
Greece,2021-06-16,-1.1847748
Greenland,2021-06-16,-0.3177231
Guatemala,2021-06-16,0.00877098
Guinea,2021-06-16,-0.8316293
Guinea-Bissau,2021-06-16,-1.1304916
Guyana,2021-06-16,1.6564322
Haiti,2021-06-16,-1.0872638
Honduras,2021-06-16,-0.21677843
Hungary,2021-06-16,-1.2626438
Iceland,2021-06-16,-0.5987531
India,2021-06-16,0.6058702
Indonesia,2021-06-16,0.092722975
Iran,2021-06-16,-2.0316315
Iraq,2021-06-16,-2.4677968
Ireland,2021-06-16,-0.5308267
Israel,2021-06-16,-1.1584076
Italy,2021-06-16,-0.8172124
Ivory Coast,2021-06-16,-0.29873404
Jamaica,2021-06-16,-0.6118998
Japan,2021-06-16,-0.1393861
Jordan,2021-06-16,-1.1580906
Kazakhstan,2021-06-16,-1.9647845
Kenya,2021-06-16,0.009321578
Kiribati,2021-06-16,
Kosovo,2021-06-16,-1.2317473
Kuwait,2021-06-16,-2.6024446
Kyrgyzstan,2021-06-16,-1.683113
Laos,2021-06-16,-0.101080395
Latvia,2021-06-16,0.015027232
Lebanon,2021-06-16,-1.5306268
Lesotho,2021-06-16,-0.73132896
Liberia,2021-06-16,-0.13931267
Libya,2021-06-16,-1.4651748
Lithuania,2021-06-16,0.06054904
Luxembourg,2021-06-16,0.70822906
Madagascar,2021-06-16,-0.43712318
Malawi,2021-06-16,-0.7658749
Malaysia,2021-06-16,0.2657164
Mali,2021-06-16,-0.85570294
Mauritania,2021-06-16,-0.8320806
Mauritius,2021-06-16,1.4111387
Mexico,2021-06-16,0.3789071
Moldova,2021-06-16,1.358662
Mongolia,2021-06-16,-0.0076624625
Montenegro,2021-06-16,-1.1372393
Morocco,2021-06-16,-1.0259801
Mozambique,2021-06-16,-0.2695839
Myanmar,2021-06-16,-1.1569326
Namibia,2021-06-16,-0.2210744
Nepal,2021-06-16,1.0308535
Netherlands,2021-06-16,0.97927207
New Caledonia,2021-06-16,0.9680419
New Zealand,2021-06-16,-0.25136226
Nicaragua,2021-06-16,-0.50419563
Niger,2021-06-16,-2.0484872
Nigeria,2021-06-16,-1.2769377
North Korea,2021-06-16,0.8878546
North Macedonia,2021-06-16,-0.9642733
Northern Cyprus,2021-06-16,-1.374049
Norway,2021-06-16,-0.33274397
Oman,2021-06-16,-1.6227939
Pakistan,2021-06-16,-0.3752215
Palestine,2021-06-16,-0.9204343
Panama,2021-06-16,0.28491795
Papua New Guinea,2021-06-16,0.09069715
Paraguay,2021-06-16,-0.9678612
Peru,2021-06-16,0.06855317
Philippines,2021-06-16,0.024564378
Poland,2021-06-16,-0.4464156
Portugal,2021-06-16,-0.1627451
Puerto Rico,2021-06-16,0.26743758
Qatar,2021-06-16,-2.3166583
Republic of Serbia,2021-06-16,-1.0985136
Republic of the Congo,2021-06-16,0.07332069
Romania,2021-06-16,0.21782988
Russia,2021-06-16,-0.7280132
Rwanda,2021-06-16,-0.31733766
Saint Vincent and the Grenadines,2021-06-16,0.06853033
Samoa,2021-06-16,-0.33931795
Saudi Arabia,2021-06-16,-1.6424837
Senegal,2021-06-16,-0.86798334
Siachen Glacier,2021-06-16,-0.015659967
Sierra Leone,2021-06-16,-0.26425865
Slovakia,2021-06-16,-1.0945534
Slovenia,2021-06-16,-0.6432663
Solomon Islands,2021-06-16,0.034936644
Somalia,2021-06-16,0.23987505
Somaliland,2021-06-16,0.37693062
South Africa,2021-06-16,-1.2497485
South Georgia and the Islands,2021-06-16,-2.2280598
South Korea,2021-06-16,-0.17305568
South Sudan,2021-06-16,-0.11417544
Spain,2021-06-16,-0.30237263
Sri Lanka,2021-06-16,0.52661926
Sudan,2021-06-16,-0.14300026
Suriname,2021-06-16,1.4329758
Sweden,2021-06-16,-0.31445587
Switzerland,2021-06-16,0.55390066
Syria,2021-06-16,-2.160439
Taiwan,2021-06-16,-0.5683817
Tajikistan,2021-06-16,-1.2943825
Thailand,2021-06-16,-0.0003029759
The Bahamas,2021-06-16,-1.0959053
Togo,2021-06-16,-1.6078445
Trinidad and Tobago,2021-06-16,0.96248543
Tunisia,2021-06-16,-1.3086629
Turkey,2021-06-16,-1.4190108
Turkmenistan,2021-06-16,-2.5819447
Uganda,2021-06-16,-0.24882832
Ukraine,2021-06-16,0.80459994
United Arab Emirates,2021-06-16,-1.9989296
United Kingdom,2021-06-16,-0.30508548
United Republic of Tanzania,2021-06-16,-0.5559037
United States Virgin Islands,2021-06-16,-0.25932735
United States of America,2021-06-16,-0.4297204
Uruguay,2021-06-16,0.073102124
Uzbekistan,2021-06-16,-2.3858898
Vanuatu,2021-06-16,0.08426567
Venezuela,2021-06-16,-0.16229148
Vietnam,2021-06-16,-0.20911454
Western Sahara,2021-06-16,-1.0435734
Yemen,2021-06-16,-0.01277382
Zambia,2021-06-16,0.28253135
Zimbabwe,2021-06-16,-0.075721055
eSwatini,2021-06-16,-0.48197746
Afghanistan,2021-07-16,-1.5875882
Aland,2021-07-16,-0.77870286
Albania,2021-07-16,-1.6577812
Algeria,2021-07-16,-0.7816189
Angola,2021-07-16,-0.24170434
Antarctica,2021-07-16,
Argentina,2021-07-16,-0.91038454
Armenia,2021-07-16,-1.9458165
Australia,2021-07-16,-0.23705676
Austria,2021-07-16,0.40481326
Azerbaijan,2021-07-16,-1.3744465
Bangladesh,2021-07-16,-0.20736955
Belarus,2021-07-16,-0.7914047
Belgium,2021-07-16,1.5973079
Belize,2021-07-16,-0.70694596
Benin,2021-07-16,-0.88946307
Bhutan,2021-07-16,-1.0956126
Bolivia,2021-07-16,-1.0435581
Bosnia and Herzegovina,2021-07-16,-1.3718066
Botswana,2021-07-16,-0.8626353
Brazil,2021-07-16,-0.66116345
Brunei,2021-07-16,0.8459878
Bulgaria,2021-07-16,0.32453427
Burkina Faso,2021-07-16,0.36799678
Burundi,2021-07-16,0.36340198
Cabo Verde,2021-07-16,0.14248425
Cambodia,2021-07-16,-0.47940683
Cameroon,2021-07-16,-0.6948158
Canada,2021-07-16,-0.48028824
Cayman Islands,2021-07-16,
Central African Republic,2021-07-16,0.102312244
Chad,2021-07-16,-0.5867316
Chile,2021-07-16,-0.8241476
China,2021-07-16,-0.11455083
Colombia,2021-07-16,0.11847888
Comoros,2021-07-16,-0.4007156
Costa Rica,2021-07-16,0.21188757
Croatia,2021-07-16,-1.1549174
Cuba,2021-07-16,0.11773012
Cyprus,2021-07-16,-1.3136066
Czechia,2021-07-16,0.0191041
Democratic Republic of the Congo,2021-07-16,0.032960724
Denmark,2021-07-16,-0.20184614
Djibouti,2021-07-16,0.47039565
Dominican Republic,2021-07-16,-0.19015205
East Timor,2021-07-16,-0.451542
Ecuador,2021-07-16,-0.20037308
Egypt,2021-07-16,-1.4649844
El Salvador,2021-07-16,-0.39702755
Equatorial Guinea,2021-07-16,0.023868296
Eritrea,2021-07-16,0.20617774
Estonia,2021-07-16,-1.1074399
Ethiopia,2021-07-16,0.11848262
Falkland Islands,2021-07-16,-0.82284105
Faroe Islands,2021-07-16,-0.5030827
Fiji,2021-07-16,-0.06539366
Finland,2021-07-16,-1.0094627
France,2021-07-16,1.2596388
French Polynesia,2021-07-16,-1.0716594
French Southern and Antarctic Lands,2021-07-16,0.7444702
Gabon,2021-07-16,0.29685646
Gambia,2021-07-16,-1.3050923
Georgia,2021-07-16,-1.4734625
Germany,2021-07-16,0.68903756
Ghana,2021-07-16,-0.14718442
Greece,2021-07-16,-1.3302948
Greenland,2021-07-16,-0.75207424
Guatemala,2021-07-16,-0.6294898
Guinea,2021-07-16,-0.5640348
Guinea-Bissau,2021-07-16,-1.32249
Guyana,2021-07-16,1.3723224
Haiti,2021-07-16,-0.8280646
Honduras,2021-07-16,-0.41321555
Hungary,2021-07-16,-1.3693477
Iceland,2021-07-16,-1.0648447
India,2021-07-16,0.44808024
Indonesia,2021-07-16,0.28221813
Iran,2021-07-16,-1.6570591
Iraq,2021-07-16,-2.539772
Ireland,2021-07-16,0.04701357
Israel,2021-07-16,-1.3333268
Italy,2021-07-16,-0.6684768
Ivory Coast,2021-07-16,0.275799
Jamaica,2021-07-16,0.12841071
Japan,2021-07-16,-0.39377746
Jordan,2021-07-16,-1.2568088
Kazakhstan,2021-07-16,-1.9630688
Kenya,2021-07-16,0.25648993
Kiribati,2021-07-16,
Kosovo,2021-07-16,-1.716484
Kuwait,2021-07-16,-2.2152348
Kyrgyzstan,2021-07-16,-1.2797035
Laos,2021-07-16,-0.9119761
Latvia,2021-07-16,-0.8682371
Lebanon,2021-07-16,-1.4919062
Lesotho,2021-07-16,-1.7490764
Liberia,2021-07-16,-0.046615634
Libya,2021-07-16,-1.6925362
Lithuania,2021-07-16,-0.44676957
Luxembourg,2021-07-16,1.7605397
Madagascar,2021-07-16,-0.28909686
Malawi,2021-07-16,0.34694526
Malaysia,2021-07-16,0.9267775
Mali,2021-07-16,-0.5974352
Mauritania,2021-07-16,-0.6543554
Mauritius,2021-07-16,-0.101813026
Mexico,2021-07-16,0.73017555
Moldova,2021-07-16,1.0213554
Mongolia,2021-07-16,-0.06796993
Montenegro,2021-07-16,-1.421608
Morocco,2021-07-16,-0.8625444
Mozambique,2021-07-16,0.17081057
Myanmar,2021-07-16,-1.095081
Namibia,2021-07-16,-0.10528061
Nepal,2021-07-16,0.81438416
Netherlands,2021-07-16,1.3697193
New Caledonia,2021-07-16,-0.8816858
New Zealand,2021-07-16,-0.053758375
Nicaragua,2021-07-16,-0.65689814
Niger,2021-07-16,-1.3081448
Nigeria,2021-07-16,-1.0122663
North Korea,2021-07-16,-0.85083884
North Macedonia,2021-07-16,-1.2536983
Northern Cyprus,2021-07-16,-1.3957236
Norway,2021-07-16,-0.3769563
Oman,2021-07-16,-1.3980294
Pakistan,2021-07-16,-0.52431035
Palestine,2021-07-16,-1.166874
Panama,2021-07-16,0.26981625
Papua New Guinea,2021-07-16,0.13211939
Paraguay,2021-07-16,-1.2668425
Peru,2021-07-16,-0.33467087
Philippines,2021-07-16,0.41295594
Poland,2021-07-16,-0.5297853
Portugal,2021-07-16,-0.8276505
Puerto Rico,2021-07-16,0.30126974
Qatar,2021-07-16,-2.1228077
Republic of Serbia,2021-07-16,-1.4169971
Republic of the Congo,2021-07-16,0.15640798
Romania,2021-07-16,-0.10139505
Russia,2021-07-16,-0.75399184
Rwanda,2021-07-16,0.11624174
Saint Vincent and the Grenadines,2021-07-16,-0.04599407
Samoa,2021-07-16,-0.017674979
Saudi Arabia,2021-07-16,-1.5346454
Senegal,2021-07-16,-1.5749011
Siachen Glacier,2021-07-16,0.28685433
Sierra Leone,2021-07-16,-0.1798275
Slovakia,2021-07-16,-1.0709438
Slovenia,2021-07-16,-0.43548632
Solomon Islands,2021-07-16,0.051780004
Somalia,2021-07-16,-0.2340476
Somaliland,2021-07-16,-0.08709201
South Africa,2021-07-16,-1.251297
South Georgia and the Islands,2021-07-16,-1.1856161
South Korea,2021-07-16,-0.5975623
South Sudan,2021-07-16,-0.11381742
Spain,2021-07-16,-0.78316516
Sri Lanka,2021-07-16,1.1091477
Sudan,2021-07-16,-0.5406762
Suriname,2021-07-16,1.5954113
Sweden,2021-07-16,-0.36480695
Switzerland,2021-07-16,1.8831549
Syria,2021-07-16,-2.1684494
Taiwan,2021-07-16,-0.5859253
Tajikistan,2021-07-16,-1.2345128
Thailand,2021-07-16,-0.9731502
The Bahamas,2021-07-16,-0.995522
Togo,2021-07-16,-0.7469382
Trinidad and Tobago,2021-07-16,0.8891039
Tunisia,2021-07-16,-1.6336925
Turkey,2021-07-16,-1.1650671
Turkmenistan,2021-07-16,-2.547127
Uganda,2021-07-16,0.40795085
Ukraine,2021-07-16,0.33971602
United Arab Emirates,2021-07-16,-1.8807263
United Kingdom,2021-07-16,0.41078377
United Republic of Tanzania,2021-07-16,-0.046437006
United States Virgin Islands,2021-07-16,0.14026481
United States of America,2021-07-16,0.02078777
Uruguay,2021-07-16,-0.028499814
Uzbekistan,2021-07-16,-2.341903
Vanuatu,2021-07-16,0.014646653
Venezuela,2021-07-16,-0.40904784
Vietnam,2021-07-16,-0.92067444
Western Sahara,2021-07-16,-0.7295952
Yemen,2021-07-16,-0.32388163
Zambia,2021-07-16,-0.060733493
Zimbabwe,2021-07-16,0.022667954
eSwatini,2021-07-16,-0.8174734
Afghanistan,2021-08-16,-2.025038
Aland,2021-08-16,-0.6403056
Albania,2021-08-16,-1.2445828
Algeria,2021-08-16,-1.1456718
Angola,2021-08-16,-0.71275944
Antarctica,2021-08-16,
Argentina,2021-08-16,-1.4634784
Armenia,2021-08-16,-0.88961667
Australia,2021-08-16,-0.37647635
Austria,2021-08-16,0.25359023
Azerbaijan,2021-08-16,-0.92996186
Bangladesh,2021-08-16,-0.010432034
Belarus,2021-08-16,-0.52713805
Belgium,2021-08-16,1.1395034
Belize,2021-08-16,-0.8026853
Benin,2021-08-16,0.40790156
Bhutan,2021-08-16,-1.1715807
Bolivia,2021-08-16,-1.0061272
Bosnia and Herzegovina,2021-08-16,-1.2204497
Botswana,2021-08-16,-0.8773823
Brazil,2021-08-16,-0.49866775
Brunei,2021-08-16,1.6385808
Bulgaria,2021-08-16,0.02176157
Burkina Faso,2021-08-16,0.7766391
Burundi,2021-08-16,-1.2575743
Cabo Verde,2021-08-16,-0.055629287
Cambodia,2021-08-16,-0.27557763
Cameroon,2021-08-16,-0.3009795
Canada,2021-08-16,-0.5111426
Cayman Islands,2021-08-16,
Central African Republic,2021-08-16,0.4459634
Chad,2021-08-16,0.20498367
Chile,2021-08-16,-0.7751215
China,2021-08-16,0.004143386
Colombia,2021-08-16,0.42940858
Comoros,2021-08-16,-0.3204239
Costa Rica,2021-08-16,0.1396833
Croatia,2021-08-16,-1.2513562
Cuba,2021-08-16,0.70160735
Cyprus,2021-08-16,-0.35155958
Czechia,2021-08-16,0.3850365
Democratic Republic of the Congo,2021-08-16,0.025111472
Denmark,2021-08-16,-0.783287
Djibouti,2021-08-16,-0.13211295
Dominican Republic,2021-08-16,0.35084766
East Timor,2021-08-16,-0.24959035
Ecuador,2021-08-16,-0.13725783
Egypt,2021-08-16,-1.43611
El Salvador,2021-08-16,-0.3419521
Equatorial Guinea,2021-08-16,0.33936286
Eritrea,2021-08-16,0.0705211
Estonia,2021-08-16,-0.78010625
Ethiopia,2021-08-16,-0.28925833
Falkland Islands,2021-08-16,-1.4767871
Faroe Islands,2021-08-16,-0.8092116
Fiji,2021-08-16,-1.4021449
Finland,2021-08-16,-0.62000525
France,2021-08-16,0.50730675
French Polynesia,2021-08-16,-0.3218976
French Southern and Antarctic Lands,2021-08-16,0.957406
Gabon,2021-08-16,0.6543443
Gambia,2021-08-16,-0.40211305
Georgia,2021-08-16,-0.35863248
Germany,2021-08-16,0.6904696
Ghana,2021-08-16,0.648012
Greece,2021-08-16,-0.9985724
Greenland,2021-08-16,-0.90594614
Guatemala,2021-08-16,-0.8664684
Guinea,2021-08-16,-0.08657261
Guinea-Bissau,2021-08-16,-0.5843113
Guyana,2021-08-16,1.1454945
Haiti,2021-08-16,1.9356439
Honduras,2021-08-16,-0.5582215
Hungary,2021-08-16,-1.2937142
Iceland,2021-08-16,-1.7584797
India,2021-08-16,-0.099662244
Indonesia,2021-08-16,0.59337246
Iran,2021-08-16,-1.8671699
Iraq,2021-08-16,-1.933646
Ireland,2021-08-16,-1.0971742
Israel,2021-08-16,-0.9907945
Italy,2021-08-16,-1.0768297
Ivory Coast,2021-08-16,0.46961585
Jamaica,2021-08-16,1.448386
Japan,2021-08-16,0.122381076
Jordan,2021-08-16,-0.97194904
Kazakhstan,2021-08-16,-1.492069
Kenya,2021-08-16,0.22764987
Kiribati,2021-08-16,
Kosovo,2021-08-16,-1.5276266
Kuwait,2021-08-16,-1.9969014
Kyrgyzstan,2021-08-16,-1.0490863
Laos,2021-08-16,-0.8773714
Latvia,2021-08-16,-0.74990493
Lebanon,2021-08-16,-0.70140594
Lesotho,2021-08-16,0.11231915
Liberia,2021-08-16,0.036441997
Libya,2021-08-16,-1.7670802
Lithuania,2021-08-16,-0.34525365
Luxembourg,2021-08-16,1.3182744
Madagascar,2021-08-16,-0.018426582
Malawi,2021-08-16,0.9410344
Malaysia,2021-08-16,1.0146152
Mali,2021-08-16,-0.3917562
Mauritania,2021-08-16,-0.5879502
Mauritius,2021-08-16,1.4206128
Mexico,2021-08-16,1.082691
Moldova,2021-08-16,0.82590145
Mongolia,2021-08-16,0.27176505
Montenegro,2021-08-16,-1.3622069
Morocco,2021-08-16,-1.2093157
Mozambique,2021-08-16,0.423389
Myanmar,2021-08-16,-0.33470136
Namibia,2021-08-16,-0.22856519
Nepal,2021-08-16,0.22596352
Netherlands,2021-08-16,0.61459994
New Caledonia,2021-08-16,-1.9491035
New Zealand,2021-08-16,0.23366897
Nicaragua,2021-08-16,-0.39134455
Niger,2021-08-16,-0.8800452
Nigeria,2021-08-16,-0.4525487
North Korea,2021-08-16,-0.70403737
North Macedonia,2021-08-16,-0.72324485
Northern Cyprus,2021-08-16,-0.44275117
Norway,2021-08-16,-0.51893586
Oman,2021-08-16,-1.4702724
Pakistan,2021-08-16,-0.9374779
Palestine,2021-08-16,-1.1561435
Panama,2021-08-16,0.3865441
Papua New Guinea,2021-08-16,0.104376234
Paraguay,2021-08-16,-1.3174775
Peru,2021-08-16,-0.80277336
Philippines,2021-08-16,-0.039694097
Poland,2021-08-16,0.11973312
Portugal,2021-08-16,-0.4188001
Puerto Rico,2021-08-16,0.24426556
Qatar,2021-08-16,-2.052283
Republic of Serbia,2021-08-16,-1.4384537
Republic of the Congo,2021-08-16,1.1465838
Romania,2021-08-16,-0.3193829
Russia,2021-08-16,-0.714938
Rwanda,2021-08-16,-1.389976
Saint Vincent and the Grenadines,2021-08-16,0.003968312
Samoa,2021-08-16,0.6273627
Saudi Arabia,2021-08-16,-1.6017008
Senegal,2021-08-16,-0.29492268
Siachen Glacier,2021-08-16,-0.14106043
Sierra Leone,2021-08-16,-0.11736176
Slovakia,2021-08-16,-0.50819916
Slovenia,2021-08-16,-1.2813672
Solomon Islands,2021-08-16,0.03823063
Somalia,2021-08-16,-0.44342542
Somaliland,2021-08-16,-0.84248155
South Africa,2021-08-16,-0.5562666
South Georgia and the Islands,2021-08-16,-0.7230368
South Korea,2021-08-16,-0.18126123
South Sudan,2021-08-16,-0.25123954
Spain,2021-08-16,-0.3644285
Sri Lanka,2021-08-16,0.9153308
Sudan,2021-08-16,-0.24306305
Suriname,2021-08-16,1.3883753
Sweden,2021-08-16,-0.4833026
Switzerland,2021-08-16,1.1731956
Syria,2021-08-16,-1.0580038
Taiwan,2021-08-16,0.08390442
Tajikistan,2021-08-16,-1.8198304
Thailand,2021-08-16,-0.6795723
The Bahamas,2021-08-16,0.085998595
Togo,2021-08-16,0.47956493
Trinidad and Tobago,2021-08-16,1.1830254
Tunisia,2021-08-16,-1.7004303
Turkey,2021-08-16,0.13873275
Turkmenistan,2021-08-16,-2.4127212
Uganda,2021-08-16,-1.0613657
Ukraine,2021-08-16,0.17180313
United Arab Emirates,2021-08-16,-1.9423448
United Kingdom,2021-08-16,-0.7938084
United Republic of Tanzania,2021-08-16,-0.10861169
United States Virgin Islands,2021-08-16,0.06657226
United States of America,2021-08-16,0.19074196
Uruguay,2021-08-16,-0.34559157
Uzbekistan,2021-08-16,-2.1551378
Vanuatu,2021-08-16,-0.050360695
Venezuela,2021-08-16,-0.32865006
Vietnam,2021-08-16,-0.9412569
Western Sahara,2021-08-16,-0.8684468
Yemen,2021-08-16,-0.56677115
Zambia,2021-08-16,-0.2688265
Zimbabwe,2021-08-16,-0.073045895
eSwatini,2021-08-16,0.06732907
Afghanistan,2021-09-16,-1.9692148
Aland,2021-09-16,-0.62855566
Albania,2021-09-16,-0.973695
Algeria,2021-09-16,-1.3255609
Angola,2021-09-16,-0.38090327
Antarctica,2021-09-16,
Argentina,2021-09-16,-1.415211
Armenia,2021-09-16,0.5549258
Australia,2021-09-16,-0.6336293
Austria,2021-09-16,0.49388063
